"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2015&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:18:11 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Coastal Plains","TX","--",0,450
"Coca Cola American Canyon","CA",1673,0,0
"Coffeen","IL",4842733,34,1464
"Coffeyville","KS",13690,0,14
"Coffin Butte","OR","--",0,530
"Cogeneration 1","AZ",23412,0,70
"Cogeneration 2","AZ",18681,0,56
"Coggon","IA",1,0,0
"Coit GT","SC",573,1,3
"Colbert","AL",2648119,23897,6788
"Colby","KS",170,0,0
"Colby City of","KS",26,0,1
"Colchester 16","VT",575,1,3
"Cold Canyon 1","CA","--",0,122
"Coldwater Peaking Plant","MI",1357,0,30
"Coleto Creek","TX",3161350,7495,1820
"Colfax","MI",156,0,3
"College of New Jersey","NJ",31440,0,722
"Collins Pine Project","CA","--",9,76
"Collinwood","OH",719,0,3
"Collinwood BioEnergy Facility","OH","--",0,76
"Colonie LFGTE Facility","NY","--",0,379
"Colorado Bend Energy Center","TX",708216,4,142
"Colorado Energy Nations Company","CO",383716,704,821
"Colstrip","MT",15413450,8757,14731
"Colstrip Energy LP","MT",397663,92,438
"Columbia (MO)","MO",33757,412,79
"Columbia (WI)","WI",5081992,1164,3038
"Columbia Energy Center","MO",7918,0,2
"Columbia Energy Center (SC)","SC",304715,3,54
"Columbia Flooring Melbourne","AR","--",2,14
"Columbus MS","MS",34649,3239,501
"Colusa Generating Station","CA",1358244,6,46
"Colver Power Project","PA",856617,2363,728
"Comanche (CO)","CO",8847354,2989,4122
"Comanche (OK)","OK",179631,1,849
"Combustion Turbine Project No 2","CA",2638,0,0
"Commerce Refuse To Energy","CA",51929,88,112
"Commonwealth Chesapeake","VA",96721,6,85
"Concord","WI",66086,0,42
"Concord Energy","NC","--",1,122
"Conemaugh","PA",10069465,3939,13462
"Conesville","OH",5180885,4534,5955
"Connersville","IN",104,1,2
"Consumer Operations LLC","WI",673775,7539,2292
"Consumer Operations LLC","WA","--",0,0
"Coolidge Generation Station","AZ",149511,1,17
"Coon Rapids II","IA",14,0,0
"Coopersville","MI","--",0,548
"Cope","SC",1927172,956,995
"Copper","TX",23416,0,57
"Coralville GT","IA",370,0,1
"Cordova Energy","IL",5328,0,1
"Cornelius Delivery No 1","NC",11,0,0
"Cornell University Central Heat","NY",162401,2,4
"Corning","IA",10,0,0
"Corona Energy Partners, Ltd","CA",66743,0,180
"Coronado","AZ",5129638,619,4412
"Corpus Christi","TX",185224,1,477
"Corpus Christi Energy Center","TX",1175273,6,401
"Corpus Refinery","TX",163335,1,439
"Cos Cob","CT",1851,4,8
"Cosmo Specialty Fibers Plant","WA",16155,93,480
"Coso Energy Developers","CA",7776,"--","--"
"Coso Finance Partners","CA",13185,"--","--"
"Coso Power Developers","CA",11557,"--","--"
"Cosumnes","CA",1412050,8,64
"Cottonwood Energy Project","TX",2645491,14,311
"Coughlin Power Station","LA",1234116,6,342
"Countyside Genco LLC","IL","--",0,87
"Covanta Alexandria/Arlington Energy","VA",140377,3,164
"Covanta Babylon Inc","NY",96120,4,287
"Covanta Bristol Energy","CT",80067,5,266
"Covanta Delano Energy","CA",2431,2,150
"Covanta Delaware Valley","PA",466191,83,2766
"Covanta Essex Company","NJ",371061,104,416
"Covanta Fairfax Energy","VA",408920,97,1148
"Covanta Haverhill","MA",227889,467,752
"Covanta Hempstead","NY",432396,44,1161
"Covanta Hennepin Energy","MN",143094,31,291
"Covanta Indianapolis Energy","IN",295896,487,1441
"Covanta Lake County Energy","FL",68198,4,74
"Covanta Marion Inc","OR",68765,3,64
"Covanta Mendota","CA","--",0,1
"Covanta Niagara I, LLC","NY",361744,600,118
"Covanta Plymouth Renewable Energy","PA",160284,34,520
"Covanta Southeastern Connecticut Company","CT",110143,51,325
"Covanta Stanislaus Energy","CA",116673,17,343
"Covanta Tulsa Renewable Energy LLC","OK",145137,6,156
"Covanta Wallingford Energy","CT",11646,19,52
"Covanta Warren Energy","NJ",62180,9,148
"Cove Point LNG Terminal","MD",171812,1,454
"Covel Gardens Gas Recovery","TX","--",0,963
"Covington Facility","VA",948238,6262,1397
"Cox Waste to Energy","KY","--",10,86
"Coyote","ND",2265925,7971,8002
"Coyote Springs","OR",652039,7,169
"Coyote Springs II","OR",703705,3,1572
"Craig (AK)","AK",841,1,17
"Craig (CO)","CO",7910351,2768,10279
"Craven County Wood Energy LP","NC","--",36,761
"Creed Energy Center","CA",7281,0,1
"Crestwood Dothan","AL",718,1,14
"Crete","NE",39,0,1
"Crete Energy Venture LLC","IL",17310,0,4
"Crisfield","MD",1161,2,24
"Crisp Plant","GA",608,2,1
"Crist","FL",2542469,1009,1649
"Crockett Cogen Project","CA",790546,4,1860
"Croda Atlas Point CHP","DE","--",0,88
"Cross","SC",8328343,3550,2972
"Crossroads Energy Center","MS",14206,0,4
"Crotched Mountain Rehabilitation Center","NH",13,0,0
"Croydon CT Generating Station","PA",32850,42,133
"Crystal Mountain","WA",253,0,5
"Crystal River","FL",9560133,21078,6875
"Culbertson Generation Station","MT",53122,0,35
"Cumberland (NJ)","NJ",59105,0,14
"Cumberland (TN)","TN",13412086,8028,4773
"Cumberland (WI)","WI",79,0,1
"Cumberland County PA LFG Recovery","PA","--",0,580
"Cumberland County Solid Waste Complex","NJ","--",0,331
"Cunningham","NM",546187,3,606
"Currant Creek","UT",897185,5,79
"Curtis","NE",25,0,1
"Curtis H Stanton Energy Center","FL",717536,4,80
"Cushing","OK",144,0,3
"Custer Energy Center","WI",98,0,0
"Cutrale Citrus Juices USA I","FL",13946,0,38
"Cutrale Citrus Juices USA II","FL",30354,0,83
"Cuyamaca Peak Energy Plant","CA",6203,0,1
"Cymric 31X Cogen","CA",32735,0,91
"Cymric 36W Cogen","CA",66854,0,178
"Cymric 6Z Cogen","CA",35886,0,95
"D B Wilson","KY",3231386,7076,1184
"D G Hunter","LA",96,0,2
"DADS Gas Recovery","CO","--",0,285
"DANC LFGTE Facility","NY","--",0,433
"DC Water CHP","DC","--",0,129
"DFW Gas Recovery","TX","--",0,613
"DG Whitefield LLC","NH","--",33,58
"DGS Central Utility Plant","CA",306,0,1
"DSM Pharmaceuticals","NC",1385,1,16
"Dafter","MI",176,0,3
"Dahlberg","GA",329510,10,907
"Dairyland WTE Plant","WI","--",0,341
"Dale","KY",56620,311,92
"Dallman","IL",2077869,745,745
"Dan E Karn","MI",2010730,770,462
"Dan River","NC",1739049,9,133
"Danbury Diesel","WI",17,0,0
"Danbury Hospital Cogen Plant","CT",16812,0,46
"Dane County Landfill #2 Rodefeld","WI","--",0,334
"Dansby","TX",91120,0,58
"Danskammer Generating Station","NY",22360,21,134
"Darby Power, LLC","OH",37515,0,46
"Darbytown","VA",94194,12,88
"Darlington County","SC",98799,69,239
"Darrington","WA","--",8,68
"Dart Container Corp","PA","--",1,121
"Dartmouth College Heating Plant","NH",43390,196,78
"Dave Gates Generating Station","MT",267782,1,38
"Dave Johnston","WY",5652569,7959,6356
"Davenport Water Pollution Control Plant","IA",40,0,162
"David City","NE",49,0,1
"Davidson Gas Producers LLC","NC","--",0,137
"Dayton (IA)","IA",10,0,0
"De Pere Energy Center","WI",13247,0,11
"DeBary","FL",89880,2,74
"DeKalb County Green Energy Facility","GA","--",0,42
"DeRidder Mill","LA",156569,2356,800
"Dean Drive Area Electric Generators","VA",68,0,1
"Dearborn Industrial Generation","MI",1272924,288,351
"Decatur Energy Center","AL",629231,3,54
"Decatur-Morgan Co LFG Recovery Project","AL","--",0,140
"Decker Creek","TX",372110,2,523
"Decorative Panels Intl","MI",106919,401,291
"Deer Creek Station","SD",247857,1,25
"Deer Island Treatment Plant","MA",5550,10,2
"Deer Park Energy Center","TX",3918093,19,260
"Deercroft I & II LFGTE","IN","--",0,322
"Deerhaven Generating Station","FL",868070,481,487
"Deerhaven Renewable","FL",516,9,160
"Deertrack Park Gas Recovery","WI","--",0,529
"Del Ranch Company","CA",8676,"--","--"
"Delano","MN",70,0,1
"Delano Energy Center","CA",10920,0,3
"Delaware City 10","DE",158,0,0
"Delaware City Plant","DE",786836,16,116
"Delaware Generating Station","PA",1997,3,11
"Dell Power Station","AR",114673,0,17
"Delray","MI",7565,0,3
"Delta Energy Center","CA",1831838,9,118
"Delta Power","AK",7,0,0
"Demoss Petrie","AZ",3647,0,1
"Denton Power LLC","TX","--",0,124
"Des Moines Wastewater Reclamation Fac","IA","--",0,324
"Desert Basin","AZ",759951,4,70
"Desert Peak Power Plant","NV",2025,"--","--"
"Desert Star Energy Center","NV",864205,4,84
"Desert View Power","CA",2886,46,179
"Deshler","NE",2,0,0
"Detroit Lakes","MN",51,0,0
"Devon Station","CT",1287,0,3
"Dickerson","MD",787583,376,916
"Dicks Creek","OH",3318,0,5
"Dighton Power Plant","MA",363947,2,37
"Dike City Power Plant","IA",3,0,0
"Dillard Complex","OR",18955,40,398
"Dillingham","AK",12734,22,253
"Dinuba Energy","CA",111,6,18
"Dixon/Lee Energy Partners LLC","IL","--",0,306
"Dodge Park Engine No 1","OH",3,0,0
"Dogwood Energy Facility","MO",550003,3,76
"Dolet Hills","LA",4792162,19227,4054
"Dome Project","CA",60813,0,166
"Dominion/Lo Mar","VA",137,0,3
"Domino Sugar Arabi Plant","LA",95476,0,225
"Domino Sugar Baltimore","MD",104831,1,115
"Domtar - Woodland Mill","ME",78012,1666,632
"Domtar Kingsport Mill","TN",9050,1691,404
"Domtar Paper Co LLC Plymouth NC","NC",13081,3313,949
"Don A Campbell 1 Geothermal","NV",4491,"--","--"
"Don A Campbell 2 Geothermal","NV",1556,"--","--"
"Don Henry","NE",72,0,0
"Donald Von Raesfeld Power Plant","CA",383397,2,23
"Dorchester Biomass","SC","--",34,33
"Doreen","MA",198,0,2
"Doswell Energy Center","VA",2102595,12,655
"Double A Digester","ID","--",0,687
"Double C Generation Limited Partnership","CA",28575,0,77
"Douglas","AZ",730,1,4
"Dover","OH",74616,1141,174
"Dover Peaking","OH",298,1,6
"Dow St Charles Operations","LA",1260129,7,2875
"Downtown","VA",68,0,1
"Doyle Energy Facility","GA",26604,0,12
"Dresden Energy Facility","OH",1508148,7,157
"Drews Generating Facility","CA",757,0,2
"Drexel Operations Center","NC",57,0,1
"Dry Creek LFG to Energy Project","OR","--",0,252
"Dry Fork Station","WY",3282020,789,609
"Dubuque","IA",1036,0,1
"Duck Creek","IL",2204316,71,849
"Duluth Paper Mill","MN","--",0,0
"Dunkirk Generating Plant","NY",509105,1114,225
"Durant","IA",14,0,0
"Durham AWTF","OR","--",0,48
"Dutch Harbor","AK",26356,45,525
"Dutchess Cnty Resource Recovery Facility","NY",60391,119,355
"Dynegy Oakland Power Plant","CA",23412,47,134
"E B Harris Electric Generating Plant","AL",2820738,14,216
"E C Gaston","AL",6166722,21656,6787
"E D Edwards","IL",3209072,5838,1942
"E F Barrett","NY",936216,58,942
"E F Oxnard Energy Facility","CA",80780,0,218
"E J Stoneman Station","WI",200,148,252
"E W Brown","KY",2707027,1258,2551
"E.B. Eddy Paper Inc","MI",119107,712,271
"EG178 Facility","TX",348983,2,863
"EKS Landfill","MN","--",0,465
"ENEL Salt Wells LLC","NV",2631,"--","--"
"Eagle Point Power Generation","NJ",266836,1,58
"Eagle Valley (IN)","IN",264812,2500,387
"Eagle Valley (MI)","MI","--",0,281
"Eagle Valley Clean Energy LLC Biomass","CO","--",0,0
"Earl F Wisdom","IA",3470,0,1
"Earlville","IA",11,0,0
"Earthmovers LFGTE","IN","--",0,469
"East 12th Street","KS",2975,0,8
"East Bend","KY",4118941,2410,5427
"East Campus Steam Plant","PA",35162,0,96
"East Campus Utility Plant","OH",81,0,2
"East Hampton","NY",10503,18,36
"East River","NY",1797004,108,771
"East. Michigan Univ. Heating Plant","MI",30565,0,82
"Eastern Correctional Institute","MD",257,7,65
"Eastern Landfill Gas LLC","MD","--",0,27
"Eastern Maine Medical Center","ME",18682,0,59
"Eastman Cogeneration Facility","TX",1100132,6,287
"Easton","MD",4377,7,87
"Easton 2","MD",5260,9,88
"Eastport","ME",68,0,1
"Eastside WWTP","NC",185,0,3
"Ebensburg Power","PA",290884,873,151
"Eckert Station","MI",575939,1426,660
"Ector County Energy Center","TX",48922,3,9
"Eddystone Generating Station","PA",184789,48,102
"Edenton Generators","NC",160,0,3
"Edgecombe Genco LLC","NC",251300,70,660
"Edgerton","OH",98,0,2
"Edgewater","WI",3973600,9633,1318
"Edgewood Energy LLC","NY",69460,0,6
"Edward L. Addison Generating Plant","GA",234453,4,75
"Edwardsport","IN",2841146,55,763
"Eielson AFB Central Heat & Power Plant","AK",248273,548,416
"Eklutna Generation Station","AK",259008,1,6146
"El Cajon","CA",546,0,1
"El Cajon Energy Center","CA",9187,0,1
"El Centro","CA",469154,2,98
"El Dorado Refinery","KS",19375,0,65
"El Nido Facility","CA",129,1,14
"El Segundo Energy Center LLC","CA",874636,4,2020
"El Segundo Power","CA",90709,5,35
"El Sobrante Gas Recovery","CA","--",0,326
"Electric Avenue Facility","VA",115,0,2
"Electrifarm","IA",9259,0,20
"Elim","AK",838,2,17
"Elizabeth River Power Station","VA",90591,10,76
"Elk Basin Gasoline Plant","WY","--",0,97
"Elk City Station","NE","--",0,692
"Elk Hills Cogen","CA",45717,0,123
"Elk Hills Power LLC","CA",1570346,7,36
"Elk Mound","WI",2869,0,1
"Elk River","MN",149248,0,8
"Elk River City of","MN",84,0,311
"Elk Station","TX",29416,0,78
"Elkins Generating Center","AR",1326,0,4
"Elkton","VA",47837,0,105
"Ellinwood","KS",54,0,1
"Ellwood","CA",4678,0,13
"Elm Road Generating Station","WI",6345147,491,1837
"Elm Street Substation Generators","MO",4,0,0
"Elmer Smith","KY",2370312,3539,3954
"Elmore Company","CA",9292,"--","--"
"Elmwood Park Power LLC","NJ",16638,0,9
"Elroy","WI",12,0,0
"Elwood Energy LLC","IL",338069,1,102
"Emerson","NE",7,0,0
"Emery Station","IA",646683,3,62
"Emmonak","AK",2579,5,53
"Emory Decatur Hospital","GA",8,0,0
"Emory Hillandale Hospital","GA",5,0,0
"Empire Energy Center","MO",61657,1,53
"Empire Generating Co LLC","NY",1304021,6,100
"Emporia Energy Center","KS",155180,1,96
"Encina","CA",459897,2,37
"Encina Water Pollution Control","CA",909,0,259
"Encogen","WA",146848,3,36
"Enderlin","ND","--",2,33
"Endicott Station","MI",287797,362,324
"Enel Cove Fort","UT",2784,"--","--"
"Energy Center","CA",8292,0,163
"Energy Center Dover","DE",114729,1,14
"Energy Shelby County","IL",9970,0,7
"Engineered Carbons Borger Cogen","TX",6758,6,1523
"Engle","OH",14,0,0
"Ennis Power Company LLC","TX",624819,3,137
"Enoree Phase II Landfill Gas Recovery","SC","--",0,191
"Enterprise Products Operating","TX",154394,1,405
"Enterprise Sugar Factory","LA",2646,23,351
"Equilon Los Angeles Refining","CA",112931,2,688
"Equinix San Jose","CA",391,0,0
"Equus Freeport Power","NY",71388,1,8
"Ergon Refining Vicksburg","MS",25318,0,69
"Erickson Station","MI",920522,2753,1069
"Erie","KS",9,0,0
"Erie Coke","PA",3796,0,57
"Erie Energy Center","KS",87,0,2
"Erving Paper Mills","MA",18556,0,44
"Escalante","NM",1454815,768,2223
"Escanaba","MI",8803,63,20
"Escanaba Mill","MI",361290,3250,1273
"Escondido Energy Center","CA",25214,0,2
"Essential Power Newington LLC","NH",541691,4,67
"Essential Power Rock Springs LLC","MD",452832,2,114
"Essex","MO",52176,0,56
"Essex Junction 19","VT",565,1,11
"Estherville","IA",23,0,0
"Etiwanda Generating Station","CA",92633,0,5
"Evander Andrews Power Complex","ID",138385,1,46
"Evergreen BioPower LLC","OR","--",10,35
"Evergreen Community Power","PA",2226,30,53
"Evonik Industries AG","IN",4,0,0
"Exelon Framingham LLC","MA",1730,3,4
"Exelon L Street","MA",757,1,3
"Exelon LaPorte Generating Station","TX",53844,0,111
"Exelon Medway LLC","MA",3109,5,17
"Exira","IA",1205,0,8
"Expander Turbine","IN","--",0,0
"ExxonMobil Baton Rouge Turbine Generator","LA",374120,2,1010
"ExxonMobil Baytown Refinery","TX",802747,4,2172
"ExxonMobil Baytown Turbine","TX",1919763,10,5205
"ExxonMobil Beaumont Refinery","TX",2085741,12,380
"ExxonMobil Mobile Bay Onshore","AL",59007,0,168
"ExxonMobil Oil Joliet Refinery","IL","--",10,60
"ExxonMobil Santa Ynez Facility","CA",72778,0,174
"F B Culley","IN",1407073,1373,789
"FC Landfill Energy","MD","--",0,165
"FCPC Renewable Generation","WI","--",0,142
"Factory","IL",102,0,1
"Fairbanks","AK",11932,21,69
"Fairbanks Morse Engine","WI",1,0,0
"Fairfax","MN",7,0,0
"Fairfield","IL",45,0,1
"Fairfield University CHP Plant","CT",12603,0,34
"Fairgrounds","MO",238,1,3
"Fairhaven Power","CA",3279,31,81
"Fairless Energy Center","PA",2451897,12,159
"Fairless Hills","PA",1898,76,110
"Fairmont (MN)","MN",7600,0,180
"Falling Spring","PA",413,0,9
"Falls","PA",1195,2,7
"Falls City","NE",65,0,1
"False Island","AK",593,1,12
"Faribault Energy Park","MN",183902,1,25
"Farmer City","IL",35,0,1
"Farmers Branch Renewable Energy Facility","TX","--",0,309
"Faulkton","SD",28,0,1
"Fauquier Landfill Gas","VA","--",0,22
"Fayette Energy Facility","PA",2065420,10,126
"Fayette Power Project","TX",9044396,855,4581
"Feather River Energy Center","CA",15489,0,9
"Fennimore","WI",16,0,0
"Fergus Control Ctr","MN",16,0,0
"Fermi","MI",2475,4,14
"Fernandina Beach Mill","FL",635826,5793,2166
"Fernandina Plant","FL",21581,116,282
"Ferndale Generating Station","WA",390255,6,83
"Field Street","FL",178,0,1
"Fighting Creek LFGTE Plant","ID","--",0,154
"Finch Paper","NY",57486,3497,516
"Finley Buttes Landfill Gas","OR","--",0,301
"FirstEnergy Bay Shore","OH",1351426,2197,579
"FirstEnergy Bruce Mansfield","PA",12973243,14438,10614
"FirstEnergy Eastlake","OH",595039,9517,842
"FirstEnergy Fort Martin Power Station","WV",6950179,3788,7935
"FirstEnergy Harrison Power Station","WV",10958662,7897,16217
"FirstEnergy Pleasants Power Station","WV",6957650,11512,10249
"FirstEnergy R E Burger","OH",2,0,0
"FirstEnergy W H Sammis","OH",9111352,6962,5671
"Fishers Island 1","NY",244,0,5
"Fisk Street","IL",835,2,6
"Fitchburg","WI",1959,0,8
"Fitchburg Gas Recovery","MA","--",0,294
"Five Oaks Gas Recovery","IL","--",0,306
"Flambeau River Papers","WI",815,6,7
"Flint Creek","AR",3115647,5847,3917
"Flint River Operations","GA",33587,119,410
"Flora Site A","IL",67,0,1
"Flora Site B","IL",65,0,1
"Florence Mill","SC",158407,2801,1565
"Florida Power Development","FL",6900,51,273
"Florida's Natural Growers","FL",37638,0,102
"Ford Utilities Center","NM",48815,0,137
"Fore River Generating Station","MA",1518990,8,103
"Forest City Light Plant","IA",155,0,3
"Forked River","NJ",5587,1,18
"Formosa Plastics","LA",213991,1,533
"Formosa Utility Venture Ltd","TX",1173638,8,3068
"Forney Energy Center","TX",3828290,19,1107
"Fort Churchill","NV",188979,1,202
"Fort Dodge","KS",47136,0,53
"Fort Greely Power Plant","AK",76,0,2
"Fort Hill 1, 2, 3 & 4","CT",969,2,19
"Fort Lupton","CO",2808,1,8
"Fort Myers","FL",3238312,16,782
"Fort St Vrain","CO",1460972,7,304
"Fortistar North Tonawanda","NY",19911,0,15
"Foster Wheeler Martinez","CA",400571,2,925
"Foster Wheeler Mt Carmel Cogen","PA",463449,458,214
"Fountain Valley Power Facility","CO",177771,1,156
"Four Corners","NM",9626903,6582,23274
"Fourche Creek Wastewater","AR",1623,0,152
"Fox Lake","MN",13757,1,18
"Fox Metro Water Reclamation District","IL",6,0,0
"Foxwoods CoGen","CT",66766,0,180
"Framingham State University Plant","MA",15,0,0
"Frank Knutson","CO",4184,0,1
"Frank M Tait","OH",31706,3,19
"Franklin (NE)","NE",25,0,0
"Franklin Drive","CT",419,1,1
"Franklin Heating Station","MN",69127,2,171
"Franklin Templeton San Mateo","CA",2805,0,0
"Frederic Diesel","WI",21,0,0
"Frederick County LFGTE Facility","VA","--",0,145
"Frederickson","WA",45751,0,125
"Frederickson Power LP","WA",473507,2,45
"Fredericktown Energy Center","MO",233,0,1
"Fredonia","WA",106962,0,4
"Freeburg","IL",75,0,1
"Freedom Power Project","IL",603,0,0
"Freeport Energy","TX",1538713,7,3680
"Freeport Energy Center","TX",659446,3,1532
"Freeport McMoRan","NM",4,0,0
"Freestone Energy Center","TX",2185731,11,589
"Fremont Community Digester, LLC","MI","--",0,3
"Fremont Energy Center","OH",1312658,6,112
"French Island","WI",25766,0,3
"Fresno Cogen Partners","CA",10119,0,0
"Frey Farm Landfill","PA","--",0,193
"Frito Lay Incorporated","CT",21049,0,58
"Frito-Lay Cogen Plant","CA",18265,0,50
"Front Range Power Plant","CO",710829,4,207
"Front Range Project","CO","--",0,418
"Front Street","MA",691,1,14
"Frontera Energy Center","TX",1254708,6,361
"Fruita","CO",301,0,1
"Ft. Pierre","SD",18,0,0
"Fullerton Mill CHP","CA",45228,0,127
"Fulton (AR)","AR",77921,0,48
"Fulton (MO)","MO",63,0,0
"Fulton LFGTE Facility","NY","--",0,141
"Fuyao Glass Illinois Inc.","IL",16,0,0
"G E Turner","FL",933,2,2
"G G Allen","NC",1626116,1024,2433
"G W Ivey","FL",5460,1,125
"G2 Energy Hay Rd","CA","--",0,135
"G2 Energy Marion LLC","FL","--",0,373
"G2 Energy Ostrom Road LLC","CA","--",0,271
"GL Dairy Biogas","WI","--",0,245
"GLRA Landfill","PA","--",0,192
"GREC","OK",4425804,9939,3225
"GRS Arbor Hills","MI","--",1,110
"GRS C&C","MI","--",0,249
"GRS CMS","NC","--",0,58
"GRS Coyote Canyon","CA",4,0,51
"GRS Fall River","MA","--",0,59
"GRS Pine Bend","MN","--",0,44
"GRS Sunset Farms","TX","--",0,301
"Gadsby","UT",110851,0,63
"Gadsden","AL",162853,452,352
"Galena 2 Geothermal Power Plant","NV",1144,"--","--"
"Galena 3 Geothermal Power Plant","NV",3542,"--","--"
"Galena Electric Utility","AK",4403,7,83
"Galion","OH",153,0,3
"Galion Generating Station","OH",1146,0,0
"Gallatin (TN)","TN",4065088,11176,5104
"Gambell","AK",993,2,21
"Gans","PA",17958,0,13
"Garden City","KS",72539,0,156
"Gardner Energy Center","KS",544,0,1
"Garnett Municipal","KS",16,0,0
"Garrison Energy Center LLC","DE",191106,0,13
"Gary Court 1 & 2","CT",575,1,11
"Gary Works","IN",253001,263,97
"Gas Turbine (IA)","IA",486,0,1
"Gas Utilization Facility","CA","--",0,739
"Gaston Memorial Hospital","NC",43,0,1
"Gastonia Prime Power Park","NC",170,0,3
"Gastonia, Tulip Drive","NC",74,0,1
"Gateway Gen","VA",84,0,2
"Gateway Generating Station","CA",1261868,6,73
"Gavin Power, LLC","OH",13091116,24016,9666
"Gaviota Oil Plant","CA",5656,0,15
"Gaylord - Wolverine","MI",7878,0,20
"Gaylord Container Bogalusa","LA",47765,2669,1861
"Geismar","LA",260700,3,1571
"Geismar Cogen","LA",417040,2,1124
"GenConn Devon LLC","CT",16840,29,88
"GenConn Middletown LLC","CT",9887,20,55
"General Chemical","WY",1202055,5569,1111
"General Electric Aircraft Engines","MA",71569,0,20
"General Electric Diesel Engine Plant","PA",10803,18,215
"General Electric Plastic","AL",365576,2,76
"General Mills Inc","NY",2510,0,7
"General Mills Operations Lodi","CA",12529,0,34
"General Mills West Chicago","IL",2407,0,55
"Genesee Power Station LP","MI",5719,24,109
"Geneseo","IL",864,0,20
"Genesis Alkali","WY",1267700,1511,981
"Geneva","OH","--",0,277
"Geneva Generation Facility","IL",2096,0,51
"Genoa","WI",1434222,363,687
"Genoa Diesel Generating Station","OH",171,0,3
"Geo East Mesa II","CA",1661,"--","--"
"Geo East Mesa III","CA",2168,"--","--"
"George Birdsall","CO",2177,0,5
"George Johnson","MI",5168,0,14
"George M Sullivan Generation Plant 2","AK",360725,2,882
"George Neal North","IA",2605763,4701,2837
"George Neal South","IA",4255040,7228,3744
"Georgetown","IN",82520,0,17
"Georgetown LFGTE","SC","--",0,42
"Georgia Pacific Center","GA",55,0,1
"Georgia-Pacific Big Island","VA",10112,25,6
"Georgia-Pacific Brewton Mill","AL",264946,2469,911
"Georgia-Pacific Cedar Springs","GA",406838,3634,1671
"Georgia-Pacific Consr Prods LP-Naheola","AL",469740,3968,1688
"Georgia-Pacific Corp - Nekoosa Mill","WI",56715,304,197
"Georgia-Pacific Crossett LLC","AR",320460,2509,1807
"Georgia-Pacific Monticello Paper","MS",83826,856,414
"Georgia-Pacific Palatka Operations","FL",219246,2071,760
"Georgia-Pacific Port Hudson","LA",777177,2949,788
"Georgia-Pacific Toledo Mill","OR",113207,1390,515
"Georgia-Pacific Wauna Mill","OR",50697,1489,450
"Geothermal 1","CA",12121,"--","--"
"Geothermal 2","CA",9640,"--","--"
"Gerald Andrus","MS",322676,2,515
"Gerald Gentleman","NE",8589991,22692,7069
"Germantown","WI",14220,3,65
"Gettysburg Energy & Nutrient Rec Facility","PA","--",0,3
"Geysers Unit 5-20","CA",119200,"--","--"
"Ghent","KY",11484091,9710,7057
"Gianera","CA",172,0,0
"Gibbons Creek","TX",2256501,140,1503
"Gibson","IN",14270677,14604,9828
"Gila River Power Block 3","AZ",867890,4,2023
"Gilbert","NJ",26943,0,11
"Gillette SBMC","MA",56633,0,133
"Gilliam South","IA",18,0,0
"Gilroy Peaking Energy Center","CA",23260,0,5
"Gilroy Power Plant","CA",66484,0,15
"Girard","KS",78,0,2
"Glades Pike Generation Plant","PA","--",0,169
"Gladstone","MI",21,0,0
"Glasgow LFGTE","KY","--",0,3
"Gleason Generating Facility","TN",28923,0,25
"Glen Lyn","VA",64290,426,153
"Glenarm","CA",19139,0,4
"Glencoe","MN",201,0,5
"Glendale Energy Power Plant","AZ","--",0,290
"Glendive GT","MT",1359,0,1
"Glennallen","AK",6308,11,126
"Glenwood","NY",5369,15,16
"Glenwood Landing","NY",100791,1,15
"Goal Line LP","CA",10873,0,25
"Goddard Steam Plant","MD",74130,134,73
"Godwin Drive Plant","VA",140,0,3
"Gold Creek","AK",21,0,0
"Goldendale Generating Station","WA",552359,3,36
"Goodland","KS",602,0,13
"Goodman Energy Center","KS",26275,0,578
"Goodyear Beaumont Chemical Plant","TX",439740,23,725
"Goose Creek Energy Center","IL",9534,0,2
"Goose Haven Energy Center","CA",6798,0,1
"Gordon","WI",6,0,0
"Gordon Evans Energy Center","KS",204024,1,401
"Gordonsville Energy LP","VA",519088,8,131
"Gorgas","AL",4265655,1078,4735
"Gould Street","MD",14611,0,19
"Gowanus Gas Turbines Generating","NY",15141,5,31
"Gowrie","IA",28,0,1
"Graettinger","IA",8,0,0
"Graham","TX",118317,1,241
"Gramercy Holdings LLC","LA",568164,3,1359
"Granby LFG","MA","--",0,250
"Grand Ave Plant","MO",267111,6663,701
"Grand Blanc Generating Station","MI","--",0,739
"Grand Haven Diesel Plant","MI",35,0,1
"Grand Isle Gas Plant / Treating Station","LA",2,0,0
"Grand Marais","MN",83,0,2
"Grand River","MI","--",0,235
"Granite City","MN",263,0,1
"Granite City Works","IL",28403,6,217
"Granite Falls 2","MN",16,0,0
"Granite Falls Walmart","NC",64,0,1
"Granite Ridge","NH",1803595,9,122
"Grant Town Power Plant","WV",670167,1574,1213
"Grantsburg Diesel","WI",17,0,0
