"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2011&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:10:06 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Clear Lake Cogeneration Ltd","TX",459234,2,361
"Clearwater Paper APP CB","AR",134513,1541,443
"Clearwater Paper IPP Lewiston","ID",89163,3241,968
"Clearwater Power Plant","CA",5979,0,17
"Cleary Flood","MA",37008,24,48
"Cleveland Peaking","OH",36,0,1
"Clewiston Sugar House","FL",3898,62,792
"Clifton","KS",8011,0,22
"Clifty Creek","IN",8096377,67210,9923
"Clinch River","VA",1319811,5372,1405
"Clinton","MI",3,0,0
"Clinton LFGTE Facility","NY","--",0,658
"Clover","VA",4909724,1586,7109
"Co-Gen LLC","OR","--",2,19
"Coachella","CA",2429,0,7
"Coal Creek","ND",8927046,13669,7237
"Coalinga 25D Cogen","CA",45631,0,115
"Coalinga 6C Cogen","CA",36432,0,91
"Coalinga Cogeneration","CA",217724,1,24
"Coalinga Cogeneration Facility","CA",40726,0,113
"Coastal Carolina Clean Power","NC","--",40,392
"Coastal Plains","TX","--",0,377
"Coca Cola American Canyon","CA",184,0,0
"Coffeen","IL",5247775,74,1316
"Coffeyville","KS",1740,0,1
"Coffin Butte","OR","--",0,558
"Cogeneration 1","AZ",34862,0,76
"Coggon","IA",55,0,1
"Coit GT","SC",1096,0,5
"Colbert","AL",4744465,16774,7719
"Colby","KS",715,0,2
"Colby City of","KS",144,0,3
"Colchester 16","VT",1427,0,8
"Coldwater","MI",544,0,12
"Coleto Creek","TX",3955954,12423,2390
"Colfax","MI",211,0,4
"Collins Pine Project","CA","--",8,57
"Collinwood","OH",93,0,0
"Colonie LFGTE Facility","NY","--",0,386
"Colorado Bend Energy Center","TX",681247,3,130
"Colorado Energy Nations Company","CO",560650,1943,1416
"Colstrip","MT",13576547,11091,14368
"Colstrip Energy LP","MT",335375,373,224
"Colton Plant","CA","--",0,136
"Columbia (MO)","MO",91725,948,244
"Columbia (WI)","WI",7249818,22470,4975
"Columbia Energy Center","MO",3055,0,1
"Columbia Energy Center (SC)","SC",67326,0,33
"Columbia Flooring Melbourne","AR","--",3,25
"Columbus MS","MS",15674,3241,548
"Colusa Generating Station","CA",751891,4,44
"Colver Power Project","PA",907834,2613,642
"Comanche (CO)","CO",7216656,2511,3677
"Comanche (OK)","OK",391161,2,1692
"Combined Locks Energy Center","WI",12249,0,1
"Combustion Turbine Project No 2","CA",883,0,0
"Commerce Refuse To Energy","CA",48671,4,141
"Commonwealth Chesapeake","VA",23400,0,21
"Concord","WI",18240,0,12
"Conemaugh","PA",9861723,6522,15924
"Conesville","OH",7062432,8578,8061
"Conners Creek","MI",130,0,3
"Connersville","IN",174,0,0
"Consumer Operations LLC","WI",1006072,11380,3297
"Contra Costa","CA",56949,0,5
"Coolidge Generation Station","AZ",59645,0,10
"Coolwater","CA",61564,0,55
"Coon Rapids II","IA",14,0,0
"Cooper","KY",1669543,16616,3334
"Coopersville","MI","--",0,601
"Cope","SC",2157825,1429,955
"Copper","TX",36531,0,91
"Coralville GT","IA",1722,0,5
"Cordova Energy","IL",8860,0,1
"Cornelius Delivery No 1","NC",3,0,0
"Cornell University Central Heat","NY",140572,80,2
"Corning","IA",53,0,1
"Corona Energy Partners, Ltd","CA",64368,0,173
"Coronado","AZ",5671177,6670,9240
"Corpus Christi","TX",209160,1,574
"Corpus Christi Energy Center","TX",1275751,7,397
"Corpus Refinery","TX",173456,1,592
"Cos Cob","CT",1759,0,5
"Cosmo Specialty Fibers Plant","WA",54445,5733,376
"Coso Energy Developers","CA",10428,"--","--"
"Coso Finance Partners","CA",14223,"--","--"
"Coso Power Developers","CA",13687,"--","--"
"Cosumnes","CA",1261490,6,56
"Cottonwood Energy Project","TX",1953377,11,295
"Coughlin Power Station","LA",95846,1,28
"Countyside Genco LLC","IL","--",0,219
"Covanta Alexandria/Arlington Energy","VA",140185,13,553
"Covanta Babylon Inc","NY",97671,9,379
"Covanta Bristol Energy","CT",90208,8,312
"Covanta Delano Energy","CA","--",5,148
"Covanta Delaware Valley","PA",479749,46,2702
"Covanta Essex Company","NJ",238318,37,1513
"Covanta Fairfax Energy","VA",473964,41,1699
"Covanta Haverhill","MA",227144,23,1088
"Covanta Hempstead","NY",408099,37,1540
"Covanta Hennepin Energy","MN",155395,14,661
"Covanta Indianapolis Energy","IN",324274,24,70
"Covanta Lake County Energy","FL",71603,7,279
"Covanta Marion Inc","OR",71169,7,295
"Covanta Mendota","CA","--",23,145
"Covanta Niagara I, LLC","NY",325304,33,1264
"Covanta Plymouth Renewable Energy","PA",158869,16,522
"Covanta Southeastern Connecticut Company","CT",113027,10,424
"Covanta Stanislaus Energy","CA",98911,10,314
"Covanta Tulsa Renewable Energy LLC","OK",103141,10,393
"Covanta Wallingford Energy","CT",56209,4,153
"Covanta Warren Energy","NJ",65477,7,280
"Covel Gardens Gas Recovery","TX","--",0,720
"Covington Facility","VA",1319288,4642,2894
"Cox Waste to Energy","KY","--",7,64
"Coyote","ND",3331092,12178,11811
"Coyote Springs","OR",269100,3,74
"Coyote Springs II","OR",263560,1,702
"Craig (AK)","AK",2093,0,42
"Craig (CO)","CO",8975414,3561,12425
"Craven County Wood Energy LP","NC","--",14,859
"Crawford","IL",2484801,5937,1717
"Crawfordsville Power Plant","IN",961,23,8
"Creed Energy Center","CA",3490,0,1
"Crestwood Dothan","AL",695,0,13
"Crete","NE",110,0,2
"Crete Energy Venture LLC","IL",15498,0,3
"Crisfield","MD",401,0,8
"Crisp Plant","GA",320,0,1
"Crist","FL",4052823,2583,3973
"Crockett Cogen Project","CA",832456,4,1958
"Cromby Generating Station","PA",183264,744,442
"Cross","SC",12869059,8313,4919
"Crossroads Energy Center","MS",57471,0,13
"Croswell","MI",5,0,0
"Crotched Mountain Rehabilitation Center","NH",71,0,1
"Croydon CT Generating Station","PA",11255,16,47
"Crystal Mountain","WA",242,0,5
"Crystal River","FL",10224144,23774,6714
"Culbertson Generation Station","MT",32252,0,21
"Cumberland (NJ)","NJ",34136,0,20
"Cumberland (TN)","TN",12335219,6978,4323
"Cumberland (WI)","WI",179,0,3
"Cumberland County PA LFG Recovery","PA","--",0,696
"Cumberland County Solid Waste Complex","NJ","--",0,339
"Cunningham","NM",662844,3,1029
"Currant Creek","UT",956540,4,56
"Curtis","NE",38,0,1
"Curtis H Stanton Energy Center","FL",705447,4,80
"Cushing","OK",242,0,5
"Custer Energy Center","WI",85,0,0
"Cutrale Citrus Juices USA I","FL",16676,0,46
"Cutrale Citrus Juices USA II","FL",28193,0,78
"Cuyamaca Peak Energy Plant","CA",11667,0,1
"Cymric 31X Cogen","CA",54051,0,143
"Cymric 36W Cogen","CA",101495,0,268
"Cymric 6Z Cogen","CA",48900,0,129
"D B Wilson","KY",3503243,8819,1013
"D G Hunter","LA",3754,0,156
"DADS Gas Recovery","CO","--",0,334
"DANC LFGTE Facility","NY","--",0,459
"DFW Gas Recovery","TX","--",1,615
"DG Whitefield LLC","NH","--",28,41
"DSM Pharmaceuticals","NC",1218,0,13
"Dafter","MI",941,0,18
"Dahlberg","GA",124968,1,347
"Dakota Magic","ND",1,0,0
"Dale","KY",930610,5652,1513
"Dallman","IL",2417759,2699,939
"Dan E Karn","MI",2774555,10028,1234
"Dan River","NC",292766,1766,491
"Danbury Diesel","WI",16,0,0
"Dane County Landfill #2 Rodefeld","WI","--",0,346
"Dansby","TX",107614,1,62
"Danskammer Generating Station","NY",926964,4193,1114
"Danville Kentuck Road Plant","VA",20,0,0
"Danville New Design Plant","VA",22,0,0
"Danville Westover Plant","VA",20,0,0
"Darby Power, LLC","OH",23269,0,7
"Darbytown","VA",61998,1,70
"Darlington County","SC",95948,18,195
"Darrington","WA","--",7,64
"Dartmouth College Heating Plant","NH",54518,211,98
"Dartmouth Power Associates LP","MA",52239,0,13
"Dave Gates Generating Station","MT",204680,1,46
"Dave Johnston","WY",5511738,10257,6514
"Davenport Water Pollution Control Plant","IA",66,0,178
"David City","NE",84,0,1
"Davidson Gas Producers LLC","NC","--",0,142
"Dayton (IA)","IA",16,0,0
"Dayton (MI)","MI",132,0,3
"De Pere Energy Center","WI",14202,0,11
"DeBary","FL",121011,7,98
"DeCordova Steam Electric Station","TX",49666,1,143
"DeKalb County Green Energy Facility","GA","--",0,269
"DeRidder Mill","LA",117464,2529,743
"DeSoto County Plant","FL",88002,0,26
"Dean","MI",17357,0,3
"Dean Drive Area Electric Generators","VA",19,0,0
"Dean H Mitchell","IN",156,0,0
"Dearborn Industrial Generation","MI",649086,314,327
"Decatur Energy Center","AL",1799186,9,128
"Decker Creek","TX",736271,6,878
"Decorative Panels Intl","MI",91528,628,585
"Deepwater","NJ",31171,0,61
"Deer Island Treatment Plant","MA",3315,1,3
"Deer Park Energy Center","TX",3314079,16,191
"Deercroft I & II LFGTE","IN","--",0,461
"Deerhaven Generating Station","FL",1224593,1851,476
"Deertrack Park Gas Recovery","WI","--",0,681
"Del Ranch Company","CA",8992,"--","--"
"Delano","MN",54,0,1
"Delaware City 10","DE",89,0,0
"Delaware City Plant","DE",114810,14,118
"Delaware Generating Station","PA",1183,0,6
"Dell Power Station","AR",181684,1,43
"Delray","MI",10164,0,4
"Delta (CO)","CO",206,0,5
"Delta Energy Center","CA",1646520,8,112
"Delta Power","AK",18,0,0
"Demoss Petrie","AZ",2894,0,1
"Denton Power LLC","TX","--",0,128
"Des Moines Wastewater Reclamation Fac","IA","--",0,312
"Des Plaines Gas Recovery","IL","--",0,119
"Desert Basin","AZ",273238,1,28
"Desert Peak Power Plant","NV",2789,"--","--"
"Desert Star Energy Center","NV",1078457,5,111
"Desert View Power","CA",17503,8,192
"Deshler","NE",8,0,0
"Detour","MI",855,0,16
"Detroit Lakes","MN",51,0,0
"Devon Station","CT",3895,0,5
"Dickerson","MD",1369737,1036,1729
"Dicks Creek","OH",1152,0,0
"Diesel Generators","WI",416,0,8
"Diesel Group 1","VA",273,0,5
"Dighton Power Plant","MA",418020,2,44
"Dike City Power Plant","IA",22,0,0
"Dillard Complex","OR",2443,40,362
"Dillingham","AK",12890,0,255
"Dixon/Lee Energy Partners LLC","IL","--",0,374
"Dodge Park Engine No 1","OH",8,0,0
"Dogwood Energy Facility","MO",320323,2,40
"Dolet Hills","LA",5207499,18937,4392
"Dolphus M Grainger","SC",214491,2775,482
"Dome Project","CA",56669,0,156
"Dominguez Plant","CA",31464,0,79
"Dominion/Lo Mar","VA",139,0,1
"Domino Sugar Arabi Plant","LA",116358,1,274
"Domino Sugar Baltimore","MD",98436,0,108
"Domtar - Woodland Mill","ME",50683,1924,460
"Domtar Kingsport Mill","TN",7390,1569,808
"Domtar Paper Co LLC Plymouth NC","NC",8983,3086,946
"Domtar Paper Company Rothschild","WI",29923,2,80
"Don Henry","NE",70,0,0
"Donald Von Raesfeld Power Plant","CA",174840,1,12
"Doreen","MA",197,0,1
"Doswell Energy Center","VA",1280934,7,355
"Double A Digester","ID","--",0,4
"Double C Generation Limited Partnership","CA",21621,0,58
"Douglas","AZ",453,0,2
"Dover","OH",115717,1237,274
"Dover Peaking","OH",206,0,4
"Dow St Charles Operations","LA",1311054,6,3290
"Downtown","VA",22,0,0
"Doyle Energy Facility","GA",115349,1,209
"Drews Generating Facility","CA",52,0,0
"Drexel Operations Center","NC",65,0,1
"Dry Creek LFG to Energy Project","OR","--",0,289
"Dry Fork Station","WY",575073,252,210
"Dubuque","IA",159547,605,552
"Duck Creek","IL",2077826,151,1021
"Dunbarton Energy Partners LP","NH","--",0,41
"Dunkirk Generating Plant","NY",2057502,5129,1546
"Durant","IA",10,0,0
"Dutch Harbor","AK",29185,0,582
"Dutchess Cnty Resource Recovery Facility","NY",61509,5,18
"Dynegy Morro Bay LLC","CA",65740,0,17
"Dynegy Moss Landing Power Plant","CA",814898,4,57
"Dynegy Oakland Power Plant","CA",6060,0,35
"E B Harris Electric Generating Plant","AL",2104487,10,191
"E C Gaston","AL",10270802,83199,15402
"E D Edwards","IL",5030926,11427,3295
"E F Barrett","NY",661866,13,599
"E F Oxnard Energy Facility","CA",80966,0,220
"E J Stoneman Station","WI","--",270,380
"E W Brown","KY",2715067,929,4369
"EG178 Facility","TX",348220,2,1019
"EKS Landfill","MN","--",0,212
"ENEL Salt Wells LLC","NV",2882,"--","--"
"Eagle Point Power Generation","NJ",58990,0,16
"Eagle Valley (IN)","IN",1101931,9865,1630
"Eagle Valley (MI)","MI","--",0,116
"Earl F Wisdom","IA",23739,177,64
"Earlville","IA",30,0,1
"Earthmovers LFGTE","IN","--",0,398
"East 12th Street","KS",8369,0,18
"East Bend","KY",4323133,1815,2420
"East Campus Utility Plant","OH",29346,223,173
"East Hampton","NY",9350,0,39
"East Millinocket Mill","ME",2926,43,180
"East River","NY",1687756,42,859
"East Third Street Power Plant","CA",157818,15,99
"Eastern Correctional Institute","MD",158,7,64
"Eastern Landfill Gas LLC","MD","--",0,145
"Eastman Cogeneration Facility","TX",1006947,5,275
"Easton","MD",2500,2,50
"Easton 2","MD",4679,7,44
"Eastport","ME",110,0,2
"Eastside WWTP","NC",6,0,0
"Eaton","MS",6910,0,16
"Ebensburg Power","PA",571234,1757,279
"Eckert Station","MI",1580761,4545,1799
"Eddystone Generating Station","PA",500308,851,716
"Edenton Generators","NC",303,0,6
"Edge Moor","DE",382426,75,314
"Edgecombe Genco LLC","NC",649498,290,1500
"Edgerton","OH",67,0,1
"Edgewater","WI",4424273,12814,2992
"Edgewood Energy LLC","NY",80889,0,6
"Edward L. Addison Generating Plant","GA",41454,0,18
"Effingham County Power Project","GA",797633,4,88
"Eielson AFB Central Heat & Power Plant","AK",255225,526,585
"El Cajon","CA",498,0,1
"El Cajon Energy Center","CA",10695,0,2
"El Centro","CA",404026,3,200
"El Nido Facility","CA","--",5,52
"El Segundo Power","CA",138067,1,9
"El Sobrante Gas Recovery","CA","--",0,352
"Electric Avenue Facility","VA",95,0,2
"Electrifarm","IA",45029,0,93
"Elgin Energy Center LLC","IL",25046,0,13
"Elim","AK",812,0,17
"Elizabeth River Power Station","VA",92290,13,123
"Elk Basin Gasoline Plant","WY","--",0,120
"Elk City Station","NE","--",0,700
"Elk Hills Cogen","CA",195620,1,621
"Elk Hills Power LLC","CA",1235621,6,51
"Elk Mound","WI",8474,0,4
"Elk River","MN",125662,0,8
"Elk River City of","MN",67,0,717
"Elkins Generating Center","AR",260,0,1
"Elkton","VA",51760,0,119
"Ellinwood","KS",82,0,2
"Ellwood","CA",1091,0,3
"Elm Road Generating Station","WI",4200194,359,1151
"Elm Street Substation Generators","MO",20,0,0
"Elmer Smith","KY",2625434,7702,3679
"Elmore Company","CA",9146,"--","--"
"Elmwood Park Power LLC","NJ",13384,0,6
"Elrama Power Plant","PA",197732,389,508
"Elroy","WI",38,0,1
"Elwood Energy LLC","IL",182679,1,50
"Emerson","NE",8,0,0
"Emery Station","IA",202846,1,31
"Emmonak","AK",2148,0,44
"Emory Decatur Hospital","GA",6,0,0
"Emory Hillandale Hospital","GA",9,0,0
"Empire","NV",499,"--","--"
"Empire Energy Center","MO",40396,0,32
"Empire Generating Co LLC","NY",1451580,7,79
"Emporia Energy Center","KS",254959,1,135
"Encina","CA",343594,2,31
"Encina Water Pollution Control","CA",851,0,263
"Encogen","WA",46047,1,10
"Enderlin","ND","--",2,33
"Endicott Station","MI",277051,760,355
"Energy Center Dover","DE",126291,0,249
"Energy Shelby County","IL",7808,0,8
"Engineered Carbons Borger Cogen","TX",1697,5,1366
"Engineered Carbons Echo Cogeneration","TX",1153,5,1152
"Engle","OH",132,0,3
"Ennis Power Company LLC","TX",765109,4,151
"Enoree Phase II Landfill Gas Recovery","SC","--",0,309
"Entenmanns Energy Center","NY",8756,0,203
"Enterprise Products Operating","TX",154068,1,415
"Enterprise Sugar Factory","LA",117,18,265
"Equilon Los Angeles Refining","CA",423,1,287
"Equus Freeport Power","NY",48972,0,5
"Ergon Refining Vicksburg","MS",29050,0,79
"Erickson Station","MI",853046,2645,1140
"Erie","KS",6,0,0
"Erie Coke","PA",8457,0,30
"Erie Energy Center","KS",143,0,3
"Escalante","NM",1779231,1140,3071
"Escanaba","MI",88563,686,227
"Escanaba Mill","MI",371141,4562,1639
"Escondido Energy Center","CA",1079,0,1
"Essential Power Massachusetts LLC","MA",51549,73,34
"Essential Power Newington LLC","NH",1056458,5,96
"Essential Power Rock Springs LLC","MD",168731,1,46
"Essex","MO",4899,0,4
"Essex Junction 19","VT",381,0,8
"Estherville","IA",68,0,1
"Etiwanda Generating Station","CA",71956,0,4
"Evander Andrews Power Complex","ID",52105,0,15
"Everett Cogen","WA",13258,"--","--"
"Evonik Industries AG","IN",17,0,0
"Exelon Framingham LLC","MA",981,0,3
"Exelon L Street","MA",205,0,1
"Exelon LaPorte Generating Station","TX",53112,0,47
"Exelon Medway LLC","MA",3378,0,21
"Exeter Energy LP","CT",138540,79,44
"Exira","IA",6125,0,5
"ExxonMobil Baton Rouge Turbine Generator","LA",412772,2,1114
"ExxonMobil Baytown Refinery","TX",785578,4,2164
"ExxonMobil Baytown Turbine","TX",1758558,9,4844
"ExxonMobil Beaumont Refinery","TX",2119359,10,380
"ExxonMobil Mobile Bay Onshore","AL",42119,0,107
"ExxonMobil Oil Joliet Refinery","IL","--",27,50
"ExxonMobil Santa Ynez Facility","CA",249538,1,582
"F B Culley","IN",1566013,1328,929
"FC Landfill Energy","MD","--",0,256
"Factory","IL",220,1,2
"Fair Station","IA",160943,3692,313
"Fairbanks","AK",16495,66,35
"Fairbanks Morse Engine","WI",18,0,0
"Fairbury","NE",101,0,0
"Fairfax","MN",4,0,0
"Fairfield","IL",89,0,2
"Fairfield University CHP Plant","CT",14427,0,40
"Fairfield Works","AL",128265,21,74
"Fairgrounds","MO",224,1,3
"Fairhaven Power","CA",963,33,113
"Fairless Energy Center","PA",2729493,14,175
"Fairless Hills","PA",3287,66,72
"Fairmont (MN)","MN",136,0,3
"Falling Spring","PA",734,0,16
"Falls","PA",859,0,5
"Falls City","NE",93,0,2
"False Island","AK",690,0,14
"Far Rockaway","NY",208885,1,136
"Faribault Energy Park","MN",116816,1,16
"Farmer City","IL",29,0,1
"Farmers Branch Renewable Energy Facility","TX","--",0,241
"Faulkton","SD",80,0,2
"Fauquier Landfill Gas","VA","--",0,101
"Fayette Energy Facility","PA",1274131,7,74
"Fayette Power Project","TX",10869104,4863,6033
"Feather River Energy Center","CA",7810,0,3
"Fennimore","WI",21,0,0
"Fergus Control Ctr","MN",18,0,0
"Fermi","MI",5803,0,32
"Fernandina Beach Mill","FL",509973,6438,2209
"Fernandina Plant","FL",33825,392,418
"Ferndale Generating Station","WA",36677,0,100
"Field Street","FL",217,0,1
"Finch Paper","NY",89943,4021,538
"FirstEnergy Albright","WV",511800,5854,835
"FirstEnergy Armstrong Power Station","PA",1666825,23350,2820
"FirstEnergy Ashtabula","OH",963173,3134,1053
"FirstEnergy Bay Shore","OH",3551107,9977,5733
"FirstEnergy Bruce Mansfield","PA",16364116,19229,10478
"FirstEnergy Eastlake","OH",6571604,44305,7665
"FirstEnergy Fort Martin Power Station","WV",6801751,3586,10101
"FirstEnergy Harrison Power Station","WV",10354246,7408,11786
"FirstEnergy Lake Shore","OH",668485,1762,700
"FirstEnergy Mitchell Power Station","PA",768750,782,1183
"FirstEnergy Pleasants Power Station","WV",7831016,11824,4935
"FirstEnergy R E Burger","OH",87,0,2
"FirstEnergy R Paul Smith Power Station","MD",98052,588,150
"FirstEnergy Rivesville","WV",5163,38,25
"FirstEnergy W H Sammis","OH",10546918,3812,6926
"FirstEnergy West Lorain","OH",78917,1,18
"FirstEnergy Willow Island","WV",239556,1427,647
"Fishers Island 1","NY",153,0,3
"Fisk Street","IL",1618437,3750,997
"Fitchburg","WI",2771,0,12
"Fitchburg Gas Recovery","MA","--",0,382
"Five Oaks Gas Recovery","IL","--",0,303
"Flambeau River Papers","WI",17221,146,282
"Flint Creek","AR",3773887,7819,4830
"Flint River Operations","GA",9769,2403,629
"Flora Site A","IL",40,0,1
"Flora Site B","IL",15,0,0
"Florence Mill","SC",245467,3775,447
"Florida Power Development","FL",51362,211,88
"Florida's Natural Growers","FL",39705,0,108
"Flos Inn Diesel","ME",17,0,0
"Ford Utilities Center","NM",21858,0,61
"Fore River Generating Station","MA",1863297,9,108
"Forest City Light Plant","IA",178,0,4
"Forked River","NJ",2991,0,5
"Formosa Plastics","LA",204783,1,525
"Formosa Utility Venture Ltd","TX",1436342,10,4796
"Forney Energy Center","TX",3411752,17,960
"Fort Churchill","NV",59186,0,172
"Fort Dodge","KS",244554,1,314
"Fort Greely Power Plant","AK",96,0,2
"Fort Hill 1, 2, 3 & 4","CT",630,0,13
"Fort Lupton","CO",4437,0,13
"Fort Myers","FL",3125911,37,846
"Fort St Vrain","CO",1467071,7,375
"Fort Worth Methane","TX","--",0,120
"Fortistar North Tonawanda","NY",7563,0,6
"Foster Wheeler Martinez","CA",421351,2,1161
"Foster Wheeler Mt Carmel Cogen","PA",340172,365,284
"Fountain Valley Power Facility","CO",216613,1,178
"Four Corners","NM",13862492,10725,35119
"Fourche Creek Wastewater","AR",249,0,119
"Fox Energy Center","WI",601900,3,58
"Fox Lake","MN",13026,1,37
"Fox Metro Water Reclamation District","IL",20,0,1
"Fox Valley Energy Center","WI",82,6,53
"Foxwoods CoGen","CT",69307,0,180
"Frank E Ratts","IN",803715,8615,972
"Frank Knutson","CO",5428,0,2
"Frank M Tait","OH",23269,0,13
"Franklin (LA)","LA",9,0,0
"Franklin (NE)","NE",57,0,1
"Franklin Drive","CT",258,0,1
"Franklin Heating Station","MN",70263,1,173
"Franklin Templeton San Mateo","CA",242,0,0
"Frederic Diesel","WI",18,0,0
"Frederick County LFGTE Facility","VA","--",0,143
"Frederickson","WA",11327,0,32
"Frederickson Power LP","WA",103463,1,11
"Fredonia","WA",48008,1,4
"Freeburg","IL",106,0,2
"Freedom Power Project","IL",2301,0,2
"Freeport Energy","TX",1641476,8,4465
"Freeport Energy Center","TX",1009742,5,2746
"Freestone Energy Center","TX",1637255,9,496
"French Island","WI",25358,0,3
"Fresno Cogen Partners","CA",966,0,1
"Frey Farm Landfill","PA","--",0,273
"Frito-Lay Cogen Plant","CA",16820,0,46
"Front Range Power Plant","CO",560689,3,149
"Front Street","MA",572,0,11
"Frontera Energy Center","TX",941011,5,324
"Fruita","CO",527,0,1
"Ft. Pierre","SD",18,0,0
"Fulton (AR)","AR",51071,0,24
"Fulton (MO)","MO",224,0,1
"Fulton LFGTE Facility","NY","--",0,159
"Fuyao Glass Illinois Inc.","IL",147,0,3
"G E Turner","FL",27723,12,107
"G G Allen","NC",3990207,1511,3992
"G W Ivey","FL",14132,0,316
"G2 Energy Marion LLC","FL","--",0,309
"G2 Energy Ostrom Road LLC","CA","--",0,112
"GLRA Landfill","PA","--",0,171
"GREC","OK",7182547,17258,13871
"GRS American Canyon","CA","--",0,72
"GRS Arbor Hills","MI","--",1,240
"GRS C&C","MI","--",0,47
"GRS CMS","NC","--",0,54
"GRS Coyote Canyon","CA","--",1,29
"GRS Fall River","MA","--",0,102
"GRS Menlo Park","CA","--",0,119
"GRS Newby I","CA","--",0,213
"GRS Pine Bend","MN","--",0,93
"GRS Richmond","VA","--",0,134
"GRS Sunset Farms","TX","--",0,334
"Gabbs","NV",70,0,1
"Gadsby","UT",141484,1,57
"Gadsden","AL",321409,3540,788
"Galena 2 Geothermal Power Plant","NV",1819,"--","--"
"Galena 3 Geothermal Power Plant","NV",4463,"--","--"
"Galena Electric Utility","AK",4655,0,95
"Galion","OH",67,0,1
"Galion Generating Station","OH",1068,0,0
"Gallatin (MO)","MO",53,0,1
"Gallatin (TN)","TN",7262674,21087,5469
"Gambell","AK",1137,0,24
"Gans","PA",25664,0,18
"Garden City","KS",49275,0,102
"Gardner Energy Center","KS",1398,0,4
"Garnett Municipal","KS",17,0,0
"Gary Court 1 & 2","CT",346,0,7
"Gary Works","IN",108990,151,150
"Gas Turbine (IA)","IA",2485,0,7
"Gas Utilization Facility","CA","--",0,739
"Gaston Memorial Hospital","NC",12,0,0
"Gastonia Duke Street","NC",8,0,0
"Gastonia Prime Power Park","NC",146,0,3
"Gastonia Rankin Lake","NC",3,0,0
"Gastonia, Tulip Drive","NC",141,0,3
"Gates Peaker","CA",1343,0,0
"Gateway Gen","VA",18,0,0
"Gateway Generating Station","CA",1002415,5,66
"Gavin Power, LLC","OH",16569721,30178,6341
"Gaviota Oil Plant","CA",14107,0,35
"Gaylord - Consumers","MI",3290,0,9
"Gaylord - Wolverine","MI",4229,0,13
"Gaylord Container Bogalusa","LA",22146,2906,1784
"Geismar","LA",244703,3,1706
"Geismar Cogen","LA",362776,2,990
"GenConn Devon LLC","CT",7538,0,41
"GenConn Middletown LLC","CT",12603,0,65
"General Chemical","WY",1295234,6792,1912
"General Electric Aircraft Engines","MA",82841,0,25
"General Electric Diesel Engine Plant","PA",12444,0,248
"General Electric Plastic","AL",322586,1,61
"General Mills Inc","NY",1053,0,3
"General Mills Operations Lodi","CA",11783,0,33
"General Mills West Chicago","IL",41,0,1
"Genesee Power Station LP","MI","--",167,161
"Geneseo","IL",753,0,18
"Genesis Alkali","WY",1251776,19958,8217
"Geneva Energy LLC","IL",15390,"--","--"
"Geneva Generation Facility","IL",2647,0,64
"Genoa","WI",928411,2990,640
"Genoa Diesel Generating Station","OH",86,0,2
"Geo East Mesa II","CA",2187,"--","--"
"Geo East Mesa III","CA",2855,"--","--"
"George Birdsall","CO",1990,0,6
"George Johnson","MI",623,0,2
"George M Sullivan Generation Plant 2","AK",615097,3,1690
"George Neal North","IA",5765031,13104,6917
"George Neal South","IA",4329150,13656,4147
"Georgetown","IN",60998,0,10
"Georgetown LFGTE","SC","--",0,62
"Georgia Pacific Center","GA",25,0,0
"Georgia-Pacific Big Island","VA",187995,949,80
"Georgia-Pacific Brewton Mill","AL",89615,404,350
"Georgia-Pacific Consr Prods LP-Naheola","AL",423296,4282,1722
"Georgia-Pacific Corp - Nekoosa Mill","WI",312737,4543,1027
"Georgia-Pacific Crossett LLC","AR",228954,3267,1524
"Georgia-Pacific Monticello Paper","MS",54320,976,431
"Georgia-Pacific Palatka Operations","FL",239187,3138,944
"Georgia-Pacific Port Hudson","LA",710615,20157,1671
"Georgia-Pacific Wauna Mill","OR",32381,17,307
"Geothermal 1","CA",11193,"--","--"
"Geothermal 2","CA",10862,"--","--"
"Gerald Andrus","MS",888161,4,1451
"Gerald Gentleman","NE",9305951,26411,11899
"Germantown","WI",6225,0,9
"Geysers Unit 5-20","CA",120707,"--","--"
"Ghent","KY",12696751,9959,7104
"Gianera","CA",125,0,0
"Gibbons Creek","TX",3084339,2404,1919
"Gibson","IN",16918724,17224,13630
"Gibson City Energy Center LLC","IL",14183,0,8
"Gila River Power Block 4","AZ",1296652,8,178
"Gilbert","NJ",19965,0,21
"Gillette SBMC","MA",32564,0,50
"Gilliam South","IA",7,0,0
"Gillum","IL",15,0,0
"Gilroy Peaking Energy Center","CA",19665,0,4
"Gilroy Power Plant","CA",19188,0,6
"Girard","KS",33,0,1
"Girvin Landfill","FL","--",0,41
"Gladstone","MI",513,0,3
"Gleason Generating Facility","TN",5960,0,7
"Glen Gardner","NJ",4110,0,16
"Glen Lyn","VA",233608,1606,471
"Glenarm","CA",53003,0,11
"Glencoe","MN",83,0,2
"Glendale Energy Power Plant","AZ","--",0,283
"Glendive GT","MT",10889,0,4
