"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2009&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:08:19 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Concord Cogen","CA",9953,0,235
"Conemaugh","PA",10803833,6551,17219
"Conesville","OH",6062398,23798,10274
"Conners Creek","MI",7,"--","--"
"Conroe","TX","--",0,12
"Consumer Operations LLC","WI",1003583,11773,3259
"Contra Costa","CA",120193,1,10
"Coolwater","CA",45251,0,45
"Coon Rapids II","IA",18,"--","--"
"Cooper","KY",1566142,13752,3051
"Coopersville","MI","--",0,704
"Cope","SC",2235550,1447,853
"Copper","TX",11977,0,22
"Coralville GT","IA",1546,0,4
"Cordova Energy","IL",52266,0,6
"Cornelius Delivery No 1","NC",27,0,1
"Cornell Dubilier","SC",6,"--","--"
"Cornell University Central Heat","NY",125466,521,584
"Corning","IA",15,"--","--"
"Corona Energy Partners, Ltd","CA",156538,1,439
"Coronado","AZ",5610733,10202,11008
"Corpus Christi","TX",225650,1,622
"Corpus Christi Energy Center","TX",1214364,7,375
"Corpus Refinery","TX",171671,1,559
"Cos Cob","CT",3603,3,6
"Coso Energy Developers","CA",13033,"--","--"
"Coso Finance Partners","CA",15311,"--","--"
"Coso Power Developers","CA",14811,"--","--"
"Cosumnes","CA",1283300,6,57
"Cottonwood Energy Project","TX",1392415,8,211
"Coughlin Power Station","LA",854535,4,228
"Countyside Genco LLC","IL","--",0,598
"Covanta Alexandria/Arlington Energy","VA",134466,13,529
"Covanta Babylon Inc","NY",98909,9,377
"Covanta Bristol Energy","CT",92434,8,320
"Covanta Delano Energy","CA","--",5,145
"Covanta Delaware Valley","PA",497668,48,2814
"Covanta Essex Company","NJ",231392,36,1469
"Covanta Fairfax Energy","VA",466815,41,1683
"Covanta Haverhill","MA",225339,23,1089
"Covanta Hempstead","NY",407197,37,1536
"Covanta Hennepin Energy","MN",155994,14,655
"Covanta Indianapolis Energy","IN",340093,25,73
"Covanta Lake County Energy","FL",65004,6,257
"Covanta Marion Inc","OR",71407,7,296
"Covanta Mendota","CA","--",26,163
"Covanta Niagara I, LLC","NY",336260,34,1311
"Covanta Plymouth Renewable Energy","PA",156020,16,518
"Covanta Southeastern Connecticut Company","CT",113438,10,429
"Covanta Stanislaus Energy","CA",105230,10,337
"Covanta Tulsa Renewable Energy LLC","OK",76023,7,290
"Covanta Wallingford Energy","CT",65934,6,205
"Covanta Warren Energy","NJ",63970,6,252
"Covel Gardens Gas Recovery","TX","--",0,749
"Covington Facility","VA",1408726,4711,1113
"Cox Waste to Energy","KY","--",7,60
"Coyote","ND",2736644,10902,10027
"Coyote Springs","OR",560990,6,143
"Coyote Springs II","OR",579573,3,1511
"Craig (AK)","AK",1232,1,24
"Craig (CO)","CO",9204402,3533,13024
"Craven County Wood Energy LP","NC","--",6,369
"Crawford","IL",2567304,6448,1731
"Crawfordsville Power Plant","IN",2062,38,5
"Creed Energy Center","CA",6671,0,1
"Crestwood Dothan","AL",641,0,12
"Crete","NE",278,0,6
"Crete Energy Venture LLC","IL",24740,0,5
"Crisfield","MD",223,0,1
"Crisp Plant","GA",216,1,0
"Crist","FL",3419342,26650,3600
"Crockett Cogen Project","CA",427015,2,1004
"Cromby Generating Station","PA",548690,2034,1037
"Cross","SC",13649039,6492,5356
"Crossroads Energy Center","MS",5934,0,1
"Croswell","MI",10,"--","--"
"Crotched Mountain Rehabilitation Center","NH",12,"--","--"
"Croydon CT Generating Station","PA",1648,2,6
"Crystal Mountain","WA",350,0,7
"Crystal River","FL",10512795,61160,16827
"Cumberland (NJ)","NJ",19424,0,1
"Cumberland (TN)","TN",14109714,11304,4852
"Cumberland (WI)","WI",90,0,2
"Cumberland County PA LFG Recovery","PA","--",0,552
"Cumberland County Solid Waste Complex","NJ","--",0,364
"Cunningham","NM",529139,3,760
"Currant Creek","UT",952880,5,75
"Curtis","NE",30,0,1
"Curtis H Stanton Energy Center","FL",866117,7,93
"Cushing","OK",166,0,3
"Custer Energy Center","WI",79,"--","--"
"Cutrale Citrus Juices USA I","FL",53718,0,146
"Cutrale Citrus Juices USA II","FL",77729,0,211
"Cuyamaca Peak Energy Plant","CA",10595,0,1
"Cymric 31X Cogen","CA",55014,0,143
"Cymric 36W Cogen","CA",103984,0,271
"Cymric 6Z Cogen","CA",54475,0,142
"Cytec 1, 2 & 3","CT",300,0,6
"D B Wilson","KY",2937317,6121,899
"D G Hunter","LA",10686,0,376
"DADS Gas Recovery","CO","--",0,284
"DANC LFGTE Facility","NY","--",0,403
"DFW Gas Recovery","TX","--",0,304
"DG Whitefield LLC","NH","--",29,43
"DSM Pharmaceuticals","NC",1460,1,14
"DTE Pontiac North LLC","MI",85348,572,117
"Dafter","MI",2805,2,52
"Dahlberg","GA",127906,4,359
"Dakota Magic","ND",4,"--","--"
"Dale","KY",908778,6607,1768
"Dallman","IL",2044952,2903,1144
"Dan E Karn","MI",2747337,10601,1206
"Dan River","NC",190699,1269,232
"Danbury Diesel","WI",12,"--","--"
"Dane County Landfill #2 Rodefeld","WI","--",0,277
"Dansby","TX",58929,0,41
"Danskammer Generating Station","NY",2001176,8934,2420
"Danville Kentuck Road Plant","VA",12,"--","--"
"Danville New Design Plant","VA",19,"--","--"
"Danville Westover Plant","VA",30,0,1
"Darby Power, LLC","OH",9387,0,3
"Darbytown","VA",50923,14,63
"Darlington County","SC",49942,30,86
"Dartmouth College Heating Plant","NH",57895,251,104
"Dartmouth Power Associates LP","MA",16204,0,5
"Dave Johnston","WY",5552133,16127,9544
"Davenport Water Pollution Control Plant","IA",41,0,148
"David City","NE",173,0,4
"Dayton (IA)","IA",8,"--","--"
"Dayton (MI)","MI",16,"--","--"
"De Pere Energy Center","WI",5138,0,5
"DeBary","FL",127130,43,137
"DeCordova Steam Electric Station","TX",247922,4,345
"DeKalb County Green Energy Facility","GA","--",0,251
"DeRidder Mill","LA",121207,2683,789
"DeSoto County Plant","FL",6447,2,5
"Dean","MI",9369,0,2
"Dean Drive Area Electric Generators","VA",179,0,4
"Dean H Mitchell","IN",262,0,1
"Dearborn Industrial Generation","MI",456598,177,191
"Decatur Energy Center","AL",1277341,7,98
"Decker Creek","TX",859675,4,921
"Decorative Panels Intl","MI",110765,748,751
"Deepwater","NJ",64614,350,133
"Deer Island Treatment Plant","MA",3065,1,9
"Deer Park Energy Center","TX",3335394,17,211
"Deercroft I & II LFGTE","IN","--",0,523
"Deerhaven Generating Station","FL",1425311,5276,1311
"Deertrack Park Gas Recovery","WI","--",0,659
"Del Ranch Company","CA",8992,"--","--"
"Delano","MN",70,0,1
"Delaware City 10","DE",201,"--","--"
"Delaware City Plant","DE",285658,7,1174
"Delaware Generating Station","PA",200,0,1
"Dell Power Station","AR",136698,1,24
"Delray","MI",2473,0,1
"Delta (CO)","CO",234,0,6
"Delta Energy Center","CA",1958699,10,129
"Delta Power","AK",462,0,3
"Demoss Petrie","AZ",3256,0,1
"Denton Power LLC","TX","--",0,114
"Des Moines Wastewater Reclamation Fac","IA","--",0,219
"Des Plaines Gas Recovery","IL","--",0,149
"Desert Basin","AZ",437489,3,49
"Desert Peak Power Plant","NV",2465,"--","--"
"Desert Star Energy Center","NV",1275944,7,130
"Desert View Power","CA",14481,7,193
"Deshler","NE",62,0,1
"Detour","MI",2074,2,39
"Detroit Lakes","MN",52,"--","--"
"Devon Station","CT",8048,0,8
"Devonshire Power Partners LLC","IL","--",0,230
"Dickerson","MD",2325179,23350,2942
"Dicks Creek","OH",637,0,2
"Diesel Generators","WI",369,0,8
"Diesel Group 1","VA",182,0,4
"Dighton Power Plant","MA",111849,1,13
"Dike City Power Plant","IA",22,0,0
"Dillard Complex","OR",6865,45,412
"Dillingham","AK",12661,10,250
"District 70 Transco Gas Pipe Line","MS","--",0,1
"Dixon/Lee Energy Partners LLC","IL","--",0,399
"Dodge Park Engine No 1","OH",9,"--","--"
"Dogwood Energy Facility","MO",358055,2,34
"Dolet Hills","LA",5058942,10633,4163
"Dolphus M Grainger","SC",176138,2137,369
"Dome Project","CA",31931,0,87
"Dominguez Plant","CA",44934,0,105
"Dominion/Lo Mar","VA",740,1,8
"Domino Sugar Arabi Plant","LA",119858,1,280
"Domino Sugar Baltimore","MD",122049,1,130
"Domtar - Woodland Mill","ME",49008,1636,376
"Domtar Kingsport Mill","TN",9011,1642,803
"Domtar Paper Co LLC Plymouth NC","NC",122445,3052,10
"Domtar Paper Company Rothschild","WI",4233,0,10
"Don Henry","NE",131,"--","--"
"Donald Von Raesfeld Power Plant","CA",171487,1,12
"Doreen","MA",360,0,1
"Doswell Energy Center","VA",930195,17,307
"Double C Generation Limited Partnership","CA",138387,1,388
"Douglas","AZ",114,0,1
"Dover","OH",109065,1077,290
"Dover Peaking","OH",65,0,1
"Dow St Charles Operations","LA",1198236,6,2987
"Downtown","VA",163,0,3
"Doyle Energy Facility","GA",6140,0,33
"Drews Generating Facility","CA",426,0,1
"Drexel Operations Center","NC",26,0,1
"Dry Creek LFG to Energy Project","OR","--",0,278
"Dubuque","IA",188521,604,620
"Duck Creek","IL",1958186,459,1119
"Dunbarton Energy Partners LP","NH","--",0,47
"Dunkirk Generating Plant","NY",2738515,7511,2059
"Durant","IA",21,"--","--"
"Durgin & Crowell Lumber","NH",0,"--","--"
"Dutch Harbor","AK",19120,15,394
"Dutchess Cnty Resource Recovery Facility","NY",56945,5,16
"Dynegy Morro Bay LLC","CA",133424,1,48
"Dynegy Moss Landing Power Plant","CA",1831441,9,106
"Dynegy Oakland Power Plant","CA",10745,0,62
"Dynegy South Bay Power Plant","CA",370005,2,33
"E B Harris Electric Generating Plant","AL",1256188,6,145
"E C Gaston","AL",7428011,93423,9337
"E D Edwards","IL",4905285,10645,3452
"E F Barrett","NY",626641,39,740
"E F Oxnard Energy Facility","CA",95155,0,257
"E J Stoneman Station","WI",23996,221,59
"E W Brown","KY",2553165,29257,3883
"EG178 Facility","TX",349263,2,988
"EKS Landfill","MN","--",0,127
"ENEL Salt Wells LLC","NV",1760,"--","--"
"Eagle Point Power Generation","NJ",149974,1,33
"Eagle Valley (IN)","IN",1098516,10062,1326
"Earl F Wisdom","IA",7062,57,21
"Earlville","IA",14,"--","--"
"East 12th Street","KS",17959,0,20
"East Bend","KY",4223542,1565,2210
"East Bridgewater","MA","--",0,207
"East Hampton","NY",14637,11,62
"East Millinocket Mill","ME",24302,436,78
"East River","NY",1533757,81,656
"East Third Street Power Plant","CA",180180,13,112
"Eastern Correctional Institute","MD",1219,8,69
"Eastern Landfill Gas LLC","MD","--",0,279
"Eastman Cogeneration Facility","TX",1081178,6,253
"Easton","MD",1373,1,27
"Easton 2","MD",1986,5,18
"Eastport","ME",123,0,2
"Ebensburg Power","PA",594490,1855,299
"Eckert Station","MI",1071366,2928,1149
"Eddystone Generating Station","PA",2348385,4962,3553
"Edenton Generators","NC",317,0,7
"Edge Moor","DE",559696,2081,508
"Edgecombe Genco LLC","NC",634055,237,1202
"Edgerton","OH",8,"--","--"
"Edgewater","WI",4096315,12199,2687
"Edgewood Energy LLC","NY",29635,0,2
"Edward L. Addison Generating Plant","GA",7576,0,2
"Edwardsport","IN",72608,1294,207
"Effingham County Power Project","GA",918645,5,99
"Eielson AFB Central Heat & Power Plant","AK",257772,658,584
"El Cajon","CA",855,0,2
"El Centro","CA",294886,1,271
"El Nido Facility","CA","--",11,120
"El Segundo Cogen","CA",635768,3,1750
"El Segundo Power","CA",323586,1,21
"El Sobrante Gas Recovery","CA","--",0,255
"Electric Avenue Facility","VA",246,0,5
"Electrifarm","IA",32419,0,67
"Elgin Energy Center LLC","IL",7687,0,4
"Elim","AK",778,0,16
"Elizabeth River Power Station","VA",65698,21,66
"Elizabethtown Power LLC","NC",6376,53,21
"Elk Basin Gasoline Plant","WY","--",0,109
"Elk City Station","NE","--",0,626
"Elk Hills Cogen","CA",252204,1,642
"Elk Hills Power LLC","CA",1285509,7,80
"Elk Mound","WI",196,"--","--"
"Elk River","MN",115636,0,4
"Elk River City of","MN",62,0,663
"Elkton","VA",55126,1,126
"Ellinwood","KS",16,"--","--"
"Ellwood","CA",1203,0,3
"Elm Street Substation Generators","MO",40,0,1
"Elmer Smith","KY",2458805,6099,2729
"Elmore Company","CA",9249,"--","--"
"Elrama Power Plant","PA",401015,782,996
"Elroy","WI",56,0,1
"Elwood Energy LLC","IL",91565,0,28
"Emerson","NE",4,"--","--"
"Emery Station","IA",235581,1,37
"Emmonak","AK",2164,0,45
"Emory Decatur Hospital","GA",11,"--","--"
"Emory Hillandale Hospital","GA",2,"--","--"
"Empire","NV",425,"--","--"
"Empire Energy Center","MO",60639,0,41
"Emporia Energy Center","KS",257865,1,136
"Encina","CA",512919,3,41
"Encina Water Pollution Control","CA",568,0,244
"Encogen","WA",180393,7,38
"Enderlin","ND","--",1,16
"Endicott Station","MI",358692,1126,385
"Energy Center Dover","DE",126192,0,285
"Energy Shelby County","IL",530,0,1
"Engineered Carbons Borger Cogen","TX",1747,5,1346
"Engineered Carbons Echo Cogeneration","TX",889,3,761
"Engle","OH",17,"--","--"
"Enid","OK",298,0,1
"Ennis Power Company LLC","TX",548169,3,128
"Enoree Phase II Landfill Gas Recovery","SC","--",0,161
"Entenmanns Energy Center","NY",13690,1,314
"Enterprise Products Operating","TX",161041,1,435
"Enterprise Sugar Factory","LA","--",21,321
"Equilon Los Angeles Refining","CA",37359,1,259
"Equus Freeport Power","NY",27039,0,3
"Ergon Refining Vicksburg","MS",24526,0,67
"Erickson Station","MI",1005703,3214,1117
"Erie","KS",13,"--","--"
"Erie Coke","PA",16390,110,73
"Erie Energy Center","KS",234,0,4
"Erving Paper Mills","MA",27319,118,49
"Escalante","NM",1966147,1187,3272
"Escanaba","MI",95539,816,224
"Escanaba Mill","MI",349687,3984,1471
"Escondido Energy Center","CA",1192,"--","--"
"Essential Power Massachusetts LLC","MA",82258,262,73
"Essential Power Newington LLC","NH",571246,4,64
"Essential Power Rock Springs LLC","MD",76193,0,22
"Essex","MO",4869,0,3
"Essex Junction 19","VT",423,0,8
"Estherville","IA",19,"--","--"
"Etiwanda Generating Station","CA",313478,2,18
"Evander Andrews Power Complex","ID",79326,0,25
"Everett Cogen","WA",36154,24,101
"Evergreen BioPower LLC","OR","--",13,88
"Evonik Industries AG","IN",2,"--","--"
"Ewa Nui Substation DG","HI",1496,1,30
"Exelon Framingham LLC","MA",713,1,1
"Exelon L Street","MA",72,"--","--"
"Exelon LaPorte Generating Station","TX",23296,0,6
"Exelon Medway LLC","MA",2450,3,16
"Exeter Energy LP","CT",160296,92,39
"Exira","IA",2143,0,2
"ExxonMobil Baton Rouge Turbine Generator","LA",367518,2,992
"ExxonMobil Baytown Refinery","TX",1593414,8,4394
"ExxonMobil Baytown Turbine","TX",1587437,8,4377
"ExxonMobil Beaumont Refinery","TX",1679757,8,305
"ExxonMobil Mobile Bay Onshore","AL",36453,0,93
"ExxonMobil Oil Joliet Refinery","IL","--",27,34
"ExxonMobil Santa Ynez Facility","CA",217490,1,544
"F B Culley","IN",1587709,1861,927
"Factory","IL",10,"--","--"
"Fair Station","IA",248828,2544,276
"Fairbanks","AK",18202,82,40
"Fairbanks Morse Engine","WI",22,0,0
"Fairbury","NE",135,"--","--"
"Fairfax","MN",1,"--","--"
"Fairfield","IL",51,0,1
"Fairfield University CHP Plant","CT",12738,0,36
"Fairfield Works","AL",121576,15,51
"Fairgrounds","MO",30,0,1
"Fairhaven Power","CA",655,32,111
"Fairless Energy Center","PA",2476753,13,171
"Fairless Hills","PA",1469,67,61
"Fairmont (MN)","MN",357,0,8
"Falling Spring","PA",917,0,21
"Falls","PA",235,0,1
"Falls City","NE",200,0,4
"False Island","AK",314,0,6
"Far Rockaway","NY",64433,0,42
"Faribault Energy Park","MN",101538,3,20
"Farmer City","IL",51,0,1
"Fauquier Landfill Gas","VA","--",0,92
"Fayette","MO",21,"--","--"
"Fayette Energy Facility","PA",976235,5,65
"Fayette Power Project","TX",11584224,24994,5644
"Feather River Energy Center","CA",15075,0,6
"Fellsway Development LLC","MA",2715,2,57
"Fennimore","WI",19,"--","--"
"Fergus Control Ctr","MN",11,"--","--"
"Fermi","MI",636,0,4
"Fernandina Beach Mill","FL",608164,6136,2220
"Fernandina Plant","FL",32451,343,478
"Ferndale Generating Station","WA",390738,7,1065
"Field Street","FL",76,"--","--"
"Finch Paper","NY",103600,3950,554
"FirstEnergy Albright","WV",349235,4435,595
"FirstEnergy Armstrong Power Station","PA",567479,8142,830
"FirstEnergy Ashtabula","OH",615120,4496,921
"FirstEnergy Bay Shore","OH",2763763,7147,3350
"FirstEnergy Bruce Mansfield","PA",16004982,16061,6761
"FirstEnergy Eastlake","OH",5236838,44328,6430
"FirstEnergy Fort Martin Power Station","WV",3973805,43233,5181
"FirstEnergy Harrison Power Station","WV",9490256,9241,4298
"FirstEnergy Lake Shore","OH",321133,997,389
"FirstEnergy Mitchell Power Station","PA",813686,493,1252
"FirstEnergy Pleasants Power Station","WV",5467087,7865,2326
"FirstEnergy R E Burger","OH",642888,5432,822
"FirstEnergy R Paul Smith Power Station","MD",141965,875,217
"FirstEnergy Rivesville","WV",23792,168,76
"FirstEnergy W H Sammis","OH",8751335,66782,11047
"FirstEnergy West Lorain","OH",2481,0,3
"FirstEnergy Willow Island","WV",114721,689,336
"Fisk Street","IL",1677765,3828,1033
"Fitchburg","WI",2124,0,8
"Fitchburg Gas Recovery","MA","--",0,307
"Five Oaks Gas Recovery","IL","--",0,304
"Flambeau River Papers","WI",13363,211,278
"Flint Creek","AR",2854461,6180,3431
"Flint River Operations","GA",15697,2425,645
"Flora Site A","IL",19,"--","--"
"Flora Site B","IL",52,0,1
"Florence","VT",191,0,1
"Florence Mill","SC",244438,3732,466
"Florida Power Development","FL",755074,3350,1208
"Florida's Natural Growers","FL",37274,0,101
"Flos Inn Diesel","ME",29,0,1
"Ford Utilities Center","NM",9952,0,28
"Fore River Generating Station","MA",1251149,6,73
"Forest City Light Plant","IA",179,0,4
"Forked River","NJ",1201,0,1
"Formosa Plastics","LA",237367,1,620
"Formosa Utility Venture Ltd","TX",1419202,10,4782
"Forney Energy Center","TX",3056161,15,820
"Fort Churchill","NV",185320,1,553
"Fort Dodge","KS",253060,1,343
"Fort Greely Power Plant","AK",304,0,6
"Fort Lupton","CO",1376,0,4
"Fort Myers","FL",3670499,24,910
"Fort St Vrain","CO",1653743,9,765
"Fortistar North Tonawanda","NY",2316,0,2
"Foster Wheeler Martinez","CA",401239,2,1102
"Foster Wheeler Mt Carmel Cogen","PA",403325,402,276
"Fountain Valley Power Facility","CO",240971,1,197
"Four Corners","NM",15266064,11294,38565
"Fourche Creek Wastewater","AR",492,0,93
"Fox Energy Center","WI",254506,1,27
"Fox Lake","MN",9797,17,16
"Fox Metro Water Reclamation District","IL",20,0,1
"Fox Valley Energy Center","WI",45,4,39
"Frank E Ratts","IN",1536567,21725,2199
"Frank Knutson","CO",73336,0,18
"Frank M Tait","OH",6193,0,5
"Franklin (LA)","LA",5,"--","--"
"Franklin (NE)","NE",83,0,2
"Franklin Drive","CT",598,0,1
"Franklin Heating Station","MN",76889,30,184
"Franklin/Grays","WA",1463,0,4
"Frederic Diesel","WI",18,"--","--"
"Frederickson","WA",14624,2,48
"Frederickson Power LP","WA",345191,2,32
"Fredonia","WA",91598,2,7
"Freeburg","IL",57,0,1
"Freedom Power Project","IL",318,"--","--"
"Freeport Energy","TX",2455454,12,6679
"Freeport McMoRan","NM",11,"--","--"
"Freestone Energy Center","TX",1299603,7,463
"French Island","WI",25394,0,7
"Fresno Cogen Partners","CA",26894,0,2
"Frey Farm Landfill","PA","--",0,179
"Frito-Lay Cogen Plant","CA",18208,0,49
"Front Range Power Plant","CO",774118,4,263
"Front Street","MA",625,0,12
"Frontera Energy Center","TX",872216,5,319
"Fruita","CO",12580,0,34
"Ft. Pierre","SD",17,"--","--"
"Fulton (AR)","AR",12695,0,5
"Fulton (MO)","MO",1412,1,20
"Fuyao Glass Illinois Inc.","IL",236,0,5
"G E Turner","FL",23020,27,83
"G F Weaton Power Station","PA",567773,1662,781
"G G Allen","NC",3466851,8012,3466
"G W Ivey","FL",28497,3,636
"G2 Energy Marion LLC","FL","--",0,386
"G2 Energy Ostrom Road LLC","CA","--",0,195
"GLRA Landfill","PA","--",0,236
"GMMM Westover","NY",246208,1989,193
"GREC","OK",7356176,16341,13015
"GRS American Canyon","CA","--",0,141
"GRS Arbor Hills","MI","--",1,219
"GRS C&C","MI","--",0,120
"GRS CMS","NC","--",0,84
"GRS Coyote Canyon","CA","--",1,32
"GRS Fall River","MA","--",0,84
"GRS Menlo Park","CA","--",0,157
"GRS Newby I","CA","--",0,214
"GRS Newby II","CA","--",0,290
"GRS Pine Bend","MN","--",0,88
"GRS Richmond","VA","--",0,159
"GRS Sunset Farms","TX","--",0,352
"Gabbs","NV",86,0,2
"Gadsby","UT",418855,2,206
"Gadsden","AL",335816,3561,721
"Galena 2 Geothermal Power Plant","NV",2138,"--","--"
"Galena 3 Geothermal Power Plant","NV",4720,"--","--"
"Galena Electric Utility","AK",4623,4,94
"Galion","OH",10,"--","--"
"Galion Generating Station","OH",538,"--","--"
"Gallatin (MO)","MO",14,"--","--"
"Gallatin (TN)","TN",6532699,17848,4389
"Gambell","AK",1298,0,27
"Gans","PA",30264,0,19
"Garden City","KS",44176,0,93
"Gardner Energy Center","KS",679,0,2
"Garnett Municipal","KS",316,0,7
"Gary Works","IN",126317,268,104
"Gas Turbine (IA)","IA",386,0,1
"Gas Utilization Facility","CA","--",0,689
"Gastonia Duke Street","NC",26,0,1
"Gastonia Prime Power Park","NC",45,0,1
"Gastonia Rankin Lake","NC",29,0,1
"Gastonia, Tulip Drive","NC",51,0,1
"Gates Peaker","CA",1279,"--","--"
"Gateway Gen","VA",157,0,3
"Gateway Generating Station","CA",942028,5,83
"Gavin Power, LLC","OH",17497708,23828,6265
"Gaviota Oil Plant","CA",29403,0,75
"Gay Robinson","HI",52,5,81
"Gaylord - Consumers","MI",22954,0,64
"Gaylord - Wolverine","MI",6974,0,21
"Gaylord Container Bogalusa","LA",139434,3582,1894
"Geismar","LA",292079,3,1618
"Geismar Cogen","LA",404330,2,1087
"General Chemical","WY",1176018,6306,1736
"General Electric Aircraft Engines","MA",94285,3,43
"General Electric Diesel Engine Plant","PA",9845,8,196
"General Electric Plastic","AL",221519,1,45
"General Mills Inc","NY",701,0,2
"General Mills Operations Lodi","CA",17809,0,50
"General Mills West Chicago","IL",45,0,1
"Genesee Power Station LP","MI","--",158,145
"Geneseo","IL",679,0,16
"Geneva Energy LLC","IL",31490,22,22
"Geneva Generation Facility","IL",1157,0,28
"Genoa","WI",1727476,5858,1387
"Genoa Diesel Generating Station","OH",19,"--","--"
"Geo East Mesa II","CA",2077,"--","--"
"Geo East Mesa III","CA",2671,"--","--"
"George Birdsall","CO",7215,0,17
"George Johnson","MI",6834,0,19
"George M Sullivan Generation Plant 2","AK",579935,3,1593
"George Neal North","IA",6367439,19773,7687
"George Neal South","IA",4087749,11087,4020
"Georgetown","IN",15330,0,3
"Georgia Pacific Center","GA",24,0,0
"Georgia-Pacific Big Island","VA",190673,939,99
"Georgia-Pacific Brewton Mill","AL",98136,451,343
"Georgia-Pacific Cedar Springs","GA",432836,3301,1514
"Georgia-Pacific Consr Prods LP-Naheola","AL",446470,4265,1740
"Georgia-Pacific Corp - Nekoosa Mill","WI",329064,4714,1034
"Georgia-Pacific Crossett LLC","AR",185593,3312,1582
"Georgia-Pacific Monticello Paper","MS",58230,829,396
"Georgia-Pacific Palatka Operations","FL",223444,3353,1096
"Georgia-Pacific Port Hudson","LA",765508,19792,1757
"Georgia-Pacific Wauna Mill","OR",61640,15,379
"Geothermal 1","CA",12104,"--","--"
"Geothermal 2","CA",11097,"--","--"
"Gerald Andrus","MS",169125,33,294
"Gerald Gentleman","NE",9939023,28967,13596
"Germantown","WI",8541,2,48
"Geysers Unit 5-20","CA",120272,"--","--"
"Ghent","KY",11529129,9863,5818
"Gianera","CA",63,"--","--"
"Gibbons Creek","TX",3344844,10823,1917
"Gibson","IN",17986464,18998,8680
"Gibson City Energy Center LLC","IL",6132,0,3
"Gila River Power Block 4","AZ",2554302,13,262
"Gilbert","NJ",11378,1,9
"Gillette SBMC","MA",167537,331,211
"Gilliam South","IA",6,"--","--"
"Gillum","IL",2,"--","--"
"Gilroy Peaking Energy Center","CA",32364,0,8
"Gilroy Power Plant","CA",126571,1,140
"Girard","KS",255,0,6
"Girvin Landfill","FL","--",0,39
"Gladstone","MI",221,0,1
"Gleason Generating Facility","TN",2759,0,2
"Glen Gardner","NJ",652,0,2
"Glen Lyn","VA",439114,2917,827
"Glenarm","CA",62717,0,11
"Glencoe","MN",100,0,2
"Glendive GT","MT",2471,0,1
"Glennallen","AK",7073,5,141
"Glenns Ferry Cogen Facility","ID",23471,0,56
"Glenwood","NY",48937,5,31
"Glenwood Landing","NY",28074,0,4
"Goal Line LP","CA",123339,1,339
"Godwin Drive Plant","VA",286,0,6
"Gold Creek","AK",8,"--","--"
"Goldendale Generating Station","WA",498908,3,34
"Goodland","KS",218,0,5
"Goodman Energy Center","KS",29894,0,692
"Goodyear Beaumont Chemical Plant","TX",428351,24,606
"Goose Creek Energy Center","IL",26125,0,7
"Goose Haven Energy Center","CA",6600,0,1
"Gordon","WI",12,"--","--"
"Gordon Evans Energy Center","KS",412628,2,943
"Gordonsville Energy LP","VA",257026,4,83
"Gorgas","AL",4911936,4561,4874
"Gould Street","MD",5154,0,4
"Gowanus Gas Turbines Generating","NY",21210,2,6
"Gowrie","IA",5,"--","--"
"Graettinger","IA",7,"--","--"
"Graham","TX",335152,2,619
"Gramercy Holdings LLC","LA",405985,2,986
"Grand Blanc Generating Station","MI","--",0,427
"Grand Forks","ND",62,0,1
"Grand Haven Diesel Plant","MI",38,0,0
"Grand Marais","MN",77,0,2
"Grand River","MI","--",0,362
"Grand Tower Energy Center LLC","IL",36646,0,24
"Granite City","MN",324,0,1
"Granite Falls 2","MN",14,"--","--"
"Granite Falls Walmart","NC",27,0,1
"Granite Ridge","NH",1498854,8,114
"Grant Town Power Plant","WV",819991,1792,581
"Grantsburg Diesel","WI",33,0,1
"Grapeland Peaker","CA",1094,"--","--"
"Graphic Packaging","MI",130422,138,55
"Graphic Packaging International","CA",122720,1,289
"Graphic Packaging International Augusta Mill","GA",281708,3914,1966
"Gravel Neck","VA",50836,20,64
"Grayling Generating Station","MI",11480,14,199
"Grays Ferry Cogeneration","PA",494636,113,181
"Grays Harbor Energy Facility","WA",636342,2,50
"Grays Harbor Paper LP","WA","--",3,28
"Grayson","CA",70571,1,25
"Great Bend - Midwest Energy","KS",74,0,2
"Great Bend - Sunflower","KS",85672,0,137
"Greater Des Moines","IA",141886,1,14
"Greater Detroit Resource Recovery","MI",317393,24,1376
"Green Country Energy LLC","OK",1441341,7,331
"Green Knight Energy Center","PA","--",1,125
"Green Power 2","TX",2124888,119,244
"Green River","KY",664240,13358,1288
"Green Valley LFGTE","KY","--",0,173
"Greene County","AL",2293027,28671,3974
"Greene Valley Gas Recovery","IL","--",0,100
"Greenfield","IA",49,0,1
"Greenidge Generation LLC","NY",445602,377,337
"Greenleaf 1 Power Plant","CA",98030,1,283
"Greenleaf 2 Power Plant","CA",118440,0,24
"Greenport","NY",10,"--","--"
"Greens Bayou","TX",117582,1,149
"Greenville Electric Generating Station","OH",11882,0,9
"Greenville Steam","ME","--",7,49
