"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2017&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Tue Dec 03 2019 12:52:51 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Clark (NVE)","NV",458919,1,44
"Clark (SD)","SD",14,0,0
"Clark University","MA",5235,0,124
"Clark-Floyd Landfill Gas Generating","IN","--",0,150
"Claude Vandyke","MI",4478,0,11
"Clay Boswell","MN",7367835,2847,3700
"Clay Center","KS",141,0,3
"Clayville","NJ",54936,0,6
"Clean Fuel Dane Community Digester","WI","--",0,226
"Clear Lake Cogeneration Ltd","TX",5633,0,5
"Clearwater Paper APP CB","AR",114096,1404,567
"Clearwater Paper IPP Lewiston","ID",136108,3138,1024
"Clearwater Power Plant","CA",12195,0,28
"Cleary Flood","MA",35534,8,50
"Cleveland Cnty Generating Facility","NC",481823,3,125
"Cleveland Peaking","OH",334,1,7
"Cleveland Thermal","OH",61729,0,148
"Clewiston Sugar House","FL",6011,90,910
"Clifton","KS",3961,0,5
"Clifty Creek","IN",6049402,4409,5227
"Clinch River","VA",145222,66,188
"Clinton","MI",4,0,0
"Clinton LFGTE","IL","--",0,224
"Clinton LFGTE Facility","NY","--",0,498
"Clover","VA",3135689,776,4399
"Coachella","CA",1941,0,5
"Coal Creek","ND",8248877,5798,5671
"Coalinga 25D Cogen","CA",62475,0,169
"Coalinga Cogeneration Facility","CA",41316,0,113
"Coastal Plains","TX","--",0,307
"Coca Cola American Canyon","CA",1558,0,0
"Coffeen","IL",5916672,43,2251
"Coffeyville","KS",10609,0,12
"Coffin Butte","OR","--",0,531
"Cogeneration 1","AZ",35114,0,80
"Cogeneration 2","AZ",25770,0,59
"Coggon","IA",13,0,0
"Coit GT","SC",855,0,3
"Colbert","AL",14234,8,45
"Colby","KS",115,0,0
"Colby City of","KS",57,0,1
"Colchester 16","VT",2175,4,12
"Cold Canyon 1","CA","--",0,127
"Coldwater Peaking Plant","MI",2589,0,58
"Coleto Creek","TX",3828664,11069,2392
"Colfax","MI",230,0,5
"College of New Jersey","NJ",23,0,1
"Collins Pine Project","CA","--",7,64
"Collinwood","OH",1,0,0
"Collinwood BioEnergy Facility","OH","--",0,85
"Colonie LFGTE Facility","NY","--",0,422
"Colorado Bend Energy Center","TX",978048,5,127
"Colorado Bend II","TX",1093030,6,54
"Colorado Energy Nations Company","CO",269820,1,532
"Colstrip","MT",14043328,8277,11212
"Colstrip Energy LP","MT",250924,47,264
"Columbia (MO)","MO",5970,0,8
"Columbia (WI)","WI",6258955,1946,4098
"Columbia Energy Center","MO",5357,0,2
"Columbia Energy Center (SC)","SC",659550,4,87
"Columbia Flooring Melbourne","AR","--",1,12
"Columbus MS","MS",27035,3392,436
"Colusa Generating Station","CA",968711,5,43
"Colver Power Project","PA",818613,2386,723
"Comanche (CO)","CO",9583031,3640,4545
"Combined Locks Energy Center","WI",55756,0,6
"Combustion Turbine Project No 2","CA",5496,0,1
"Commerce Refuse To Energy","CA",46541,76,99
"Commonwealth Chesapeake","VA",53659,16,89
"Concord","WI",61087,0,38
"Concord Energy","NC","--",1,126
"Conemaugh","PA",10177532,4191,5442
"Conesville","OH",3931282,4011,4923
"Connersville","IN",109,1,2
"Consumer Operations LLC","WA",111966,101,316
"Consumer Operations LLC","WI",331979,708,527
"Coolidge Generation Station","AZ",90924,0,10
"Coon Rapids II","IA",7,0,0
"Cooper","KY",450053,100,284
"Coopersville","MI","--",0,505
"Cope","SC",2052183,1057,1177
"Copper","TX",18948,0,43
"Coralville GT","IA",1510,0,4
"Cordova Energy","IL",30642,0,3
"CoreSite Real Estate 1656 McCarthy, L.P.","CA",26,0,1
"Cornelius Delivery No 1","NC",4,0,0
"Cornell University Central Heat","NY",153806,1,3
"Corning","IA",3,0,0
"Corona Energy Partners, Ltd","CA",49204,0,133
"Coronado","AZ",3875527,201,3769
"Corpus Christi","TX",176488,1,455
"Corpus Christi Energy Center","TX",1112289,6,410
"Corpus Refinery","TX",182627,1,503
"Cos Cob","CT",2434,5,18
"Cosmo Specialty Fibers Plant","WA",21565,94,513
"Coso Energy Developers","CA",7148,"--","--"
"Coso Finance Partners","CA",12468,"--","--"
"Coso Power Developers","CA",10628,"--","--"
"Cosumnes","CA",1143989,6,60
"Cottonwood Energy Project","TX",2459138,13,251
"Coughlin Power Station","LA",955364,5,350
"Countyside Genco LLC","IL","--",0,101
"Covanta Alexandria/Arlington Energy","VA",144141,3,164
"Covanta Babylon Inc","NY",99898,3,309
"Covanta Bristol Energy","CT",80586,5,100
"Covanta Delaware Valley","PA",503222,30,2940
"Covanta Essex Company","NJ",403770,113,453
"Covanta Fairfax Energy","VA",50500,7,140
"Covanta Haverhill","MA",222852,457,737
"Covanta Hempstead","NY",442802,61,1191
"Covanta Hennepin Energy","MN",161554,8,322
"Covanta Indianapolis Energy","IN",293131,510,1519
"Covanta Lake County Energy","FL",65718,6,71
"Covanta Marion Inc","OR",65046,2,61
"Covanta Niagara I, LLC","NY",372127,619,67
"Covanta Plymouth Renewable Energy","PA",159371,26,499
"Covanta Southeastern Connecticut Company","CT",110248,51,326
"Covanta Stanislaus Energy","CA",116673,4,328
"Covanta Tulsa Renewable Energy LLC","OK",153461,261,160
"Covanta Warren Energy","NJ",60904,6,146
"Cove Point LNG Terminal","MD",194947,1,518
"Covel Gardens Gas Recovery","TX","--",0,874
"Covington Facility","VA",839620,5826,927
"Cox Waste to Energy","KY","--",11,94
"Coyote","ND",2932925,12196,5786
"Coyote Springs","OR",483445,5,130
"Coyote Springs II","OR",614985,3,1367
"Craig (AK)","AK",1157,2,23
"Craig (CO)","CO",7841645,2797,9733
"Craven County Wood Energy LP","NC","--",135,571
"Creed Energy Center","CA",8615,0,1
"Crestwood Dothan","AL",109,0,2
"Crete","NE",131,0,2
"Crete Energy Venture LLC","IL",25117,0,6
"Crisfield","MD",1130,2,23
"Crisp Plant","GA",5448,24,13
"Crist","FL",3131029,493,1569
"Crockett Cogen Project","CA",666000,3,153
"Croda Atlas Point CHP","DE","--",0,147
"Cross","SC",7862959,2539,2784
"Crossroads Energy Center","MS",8260,0,2
"Crotched Mountain Rehabilitation Center","NH",44,0,1
"Croydon CT Generating Station","PA",9667,12,36
"Crystal Mountain","WA",331,1,7
"Crystal River","FL",8483050,11726,5089
"Culbertson Generation Station","MT",28969,0,19
"Cumberland (NJ)","NJ",92331,0,15
"Cumberland (WI)","WI",78,0,2
"Cumberland County PA LFG Recovery","PA","--",0,587
"Cumberland County Solid Waste Complex","NJ","--",0,326
"Cunningham","NM",518590,3,568
"Currant Creek","UT",494713,3,67
"Curtis","NE",112,0,3
"Curtis H Stanton Energy Center","FL",593895,3,67
"Cushing","OK",48,0,1
"Custer Energy Center","WI",2372,0,7
"Cutrale Citrus Juices USA I","FL",22243,0,60
"Cutrale Citrus Juices USA II","FL",37897,0,102
"Cuyamaca Peak Energy Plant","CA",5266,0,1
"Cymric 31X Cogen","CA",36165,0,97
"Cymric 36W Cogen","CA",69434,0,187
"Cymric 6Z Cogen","CA",34931,0,94
"D B Wilson","KY",2642786,5275,1005
"D G Hunter","LA",71696,0,1600
"DADS Gas Recovery","CO","--",0,299
"DANC LFGTE Facility","NY","--",0,307
"DC Water CHP","DC","--",0,194
"DFW Gas Recovery","TX","--",0,603
"DG Whitefield LLC","NH","--",26,46
"DGS Central Utility Plant","CA",1004,0,2
"DSM Pharmaceuticals","NC",1585,1,17
"Dafter","MI",226,0,4
"Dahlberg","GA",210799,2,574
"Dairyland WTE Plant","WI","--",0,149
"Dallman","IL",2522266,1443,921
"Dan E Karn","MI",2732626,767,715
"Dan River","NC",1851745,9,235
"Danbury Diesel","WI",1,0,0
"Danbury Hospital Cogen Plant","CT",20293,0,56
"Dane County Landfill #2 Rodefeld","WI","--",0,365
"Dansby","TX",77075,0,50
"Danskammer Generating Station","NY",5646,0,3
"Danville Westover Plant","VA",0,0,0
"Darby Power, LLC","OH",99976,0,119
"Darbytown","VA",77907,21,118
"Darlington County","SC",65218,25,158
"Darrington","WA","--",7,62
"Dart Container Corp","PA","--",1,123
"Dartmouth College Heating Plant","NH",40990,185,74
"Dartmouth Power Associates LP","MA",46295,0,10
"Dave Gates Generating Station","MT",169576,1,21
"Dave Johnston","WY",4886497,7447,5767
"Davenport Water Pollution Control Plant","IA",26,0,141
"David City","NE",62,0,1
"Davidson Gas Producers LLC","NC","--",0,143
"Dayton (IA)","IA",23,0,0
"De Pere Energy Center","WI",71084,0,57
"DeBary","FL",92600,1,62
"DeCordova Steam Electric Station","TX",8670,2,47
"DeRidder Mill","LA",104695,2496,777
"Dean","MI",77754,0,18
"Dean Drive Area Electric Generators","VA",30,0,1
"Dearborn Industrial Generation","MI",1522257,799,422
"Decatur Energy Center","AL",878810,4,66
"Decatur-Morgan Co LFG Recovery Project","AL","--",0,138
"Decker Creek","TX",244533,4,410
"Decorative Panels Intl","MI",10513,4,58
"Deer Creek Station","SD",223801,1,26
"Deer Island Treatment Plant","MA",9844,17,36
"Deer Park Energy Center","TX",3682539,19,271
"Deercroft I & II LFGTE","IN","--",0,313
"Deerhaven Generating Station","FL",696526,352,1097
"Deerhaven Renewable","FL",659,10,164
"Deertrack Park Gas Recovery","WI","--",0,514
"Del Ranch Company","CA",7927,"--","--"
"Delano","MN",25,0,0
"Delano Energy Center","CA",11630,0,1
"Delaware City 10","DE",4,0,0
"Delaware City Plant","DE",689157,10,61
"Delaware Generating Station","PA",1057,2,6
"Dell Power Station","AR",146555,1,15
"Delray","MI",18673,0,6
"Delta Energy Center","CA",212974,1,18
"Delta Power","AK",556,1,3
"Demoss Petrie","AZ",7,0,2
"Denton Power LLC","TX","--",0,128
"Des Moines Wastewater Reclamation Fac","IA",33,0,196
"Desert Basin","AZ",413639,2,42
"Desert Peak Power Plant","NV",2536,"--","--"
"Desert Star Energy Center","NV",433584,2,49
"Desert View Power","CA",1955,47,190
"Deshler","NE",1,0,0
"Detroit Lakes","MN",54,0,0
"Devon Station","CT",6289,1,55
"Dicks Creek","OH",2,0,16
"Dighton Power Plant","MA",277457,1,32
"Dike City Power Plant","IA",0,0,0
"Dillard Complex","OR",12708,36,344
"Dillingham","AK",12984,22,256
"Dixon/Lee Energy Partners LLC","IL","--",0,267
"Dodge Park Engine No 1","OH",3,0,0
"Dogwood Energy Facility","MO",496492,2,68
"Dolet Hills","LA",2244993,9033,1803
"Dome Project","CA",52589,0,142
"Dominion/Lo Mar","VA",163,0,2
"Domino Sugar Arabi Plant","LA",114175,1,227
"Domino Sugar Baltimore","MD",98073,0,79
"Domtar - Woodland Mill","ME",65273,95,661
"Domtar Kingsport Mill","TN",17973,1663,379
"Domtar Paper Co LLC Plymouth NC","NC",29269,3152,931
"Don A Campbell 1 Geothermal","NV",4556,"--","--"
"Don A Campbell 2 Geothermal","NV",4548,"--","--"
"Don Henry","NE",82,0,0
"Donald Von Raesfeld Power Plant","CA",285741,1,15
"Dorchester Biomass","SC","--",33,32
"Doreen","MA",319,1,2
"Doswell Energy Center","VA",1923301,10,586
"Double A Digester","ID","--",0,636
"Double C Generation Limited Partnership","CA",13014,0,35
"Douglas","AZ",697,1,4
"Douglas County Forest Products","OR","--",16,142
"Dover","OH",80157,1169,188
"Dover Peaking","OH",268,0,5
"Dow St Charles Operations","LA",1328570,7,3044
"Downtown","VA",23,0,0
"Doyle Energy Facility","GA",24906,0,16
"Dresden Energy Facility","OH",1371545,7,127
"Drews Generating Facility","CA",1197,0,3
"Drexel Operations Center","NC",54,0,1
"Dry Creek LFG to Energy Project","OR","--",0,259
"Dry Fork Station","WY",3325545,950,632
"Dubuque","IA",181,0,0
"Duck Creek","IL",2027566,23,1341
"Duluth Paper Mill","MN","--",0,0
"Durant","IA",4,0,0
"Durham AWTF","OR","--",0,229
"Dutch Harbor","AK",38062,64,757
"Dutchess Cnty Resource Recovery Facility","NY",58320,112,338
"Dynegy Moss Landing Power Plant","CA",892787,5,79
"Dynegy Oakland Power Plant","CA",2076,4,12
"E B Harris Electric Generating Plant","AL",1995926,10,184
"E C Gaston","AL",4183665,2632,2471
"E D Edwards","IL",3067985,5798,1910
"E F Barrett","NY",824099,37,700
"E F Oxnard Energy Facility","CA",79468,0,215
"E W Brown","KY",1703095,613,1017
"E.B. Eddy Paper Inc","MI",88603,0,192
"EG178 Facility","TX",350275,2,862
"EKS Landfill","MN","--",0,448
"ENEL Salt Wells LLC","NV",2555,"--","--"
"Eagle Point Power Generation","NJ",287235,1,60
"Eagle Valley (MI)","MI","--",0,291
"Eagle Valley Clean Energy LLC Biomass","CO","--",10,9
"Earl F Wisdom","IA",7989,0,3
"Earlville","IA",9,0,0
"Earthmovers LFGTE","IN","--",0,391
"East 12th Street","KS",941,0,2
"East Bend","KY",4349341,2386,2613
"East Campus Steam Plant","PA",34771,0,95
"East Campus Utility Plant","OH",162,0,3
"East Hampton","NY",7584,14,23
"East River","NY",1865703,69,622
"East. Michigan Univ. Heating Plant","MI",71,0,0
"Eastern Correctional Institute","MD",132,3,28
"Eastern Landfill Gas LLC","MD","--",0,145
"Eastern Maine Medical Center","ME",22618,0,63
"Eastman Cogeneration Facility","TX",1052271,5,242
"Easton","MD",1055,2,21
"Easton 2","MD",1521,3,24
"Eastport","ME",72,0,1
"Eastside WWTP","NC",286,0,5
"Ebensburg Power","PA",359377,1071,186
"Eckert Station","MI",456178,1105,514
"Ector County Energy Center","TX",142592,2,38
"Eddystone Generating Station","PA",41533,2,20
"Edenton Generators","NC",277,0,5
"Edge Moor","DE",152645,42,85
"Edgecombe Genco LLC","NC",130967,35,376
"Edgerton","OH",73,0,1
"Edgewater","WI",3839222,4092,1425
"Edgewood Energy LLC","NY",40101,0,4
"Edward L. Addison Generating Plant","GA",173154,1,55
"Edwardsport","IN",3889488,168,760
"Effingham County Power Project","GA",928287,5,78
"Eielson AFB Central Heat & Power Plant","AK",250103,374,430
"Eight Flags Energy","FL",90064,0,252
"Eklutna Generation Station","AK",345783,2,8181
"El Cajon Energy Center","CA",8038,0,1
"El Centro","CA",462314,2,75
"El Dorado Refinery","KS",22029,0,60
"El Nido Facility","CA",113,0,17
"El Segundo Cogen","CA",820799,4,1952
"El Segundo Energy Center LLC","CA",580343,3,1362
"Electric Avenue Facility","VA",22,0,0
"Electrifarm","IA",9324,2,24
"Elgin Energy Center LLC","IL",92797,0,50
"Elim","AK",906,2,19
"Elizabeth River Power Station","VA",70382,9,84
"Elk Basin Gasoline Plant","WY","--",0,84
"Elk City Station","NE","--",0,645
"Elk Hills Cogen","CA",7364,0,18
"Elk Hills Power LLC","CA",1436995,7,62
"Elk Mound","WI",9530,0,9
"Elk River","MN",165532,0,5
"Elk River City of","MN",53,0,315
"Elk Station","TX",60248,0,162
"Elkins Generating Center","AR",11968,0,34
"Elkton","VA",43347,0,112
"Ellinwood","KS",26,0,0
"Ellwood","CA",6534,0,18
"Elm Road Generating Station","WI",6764081,511,2137
"Elm Street Substation Generators","MO",16,0,0
"Elmer Smith","KY",1942875,1681,2156
"Elmore Company","CA",7585,"--","--"
"Elmwood Park Power LLC","NJ",2141,0,1
"Elroy","WI",31,0,1
"Elwood Energy LLC","IL",219268,1,65
"Emerson","NE",5,0,0
"Emery Station","IA",726846,4,68
"Emmonak","AK",3665,6,76
"Emory Decatur Hospital","GA",9,0,0
"Emory Hillandale Hospital","GA",5,0,0
"Empire Energy Center","MO",150374,1,127
"Empire Generating Co LLC","NY",938667,5,89
"Emporia Energy Center","KS",175250,1,109
"Encina","CA",344555,2,26
"Encina Water Pollution Control","CA",597,0,267
"Encogen","WA",100830,1,23
"Enderlin","ND","--",2,31
"Enel Cove Fort","UT",4423,"--","--"
"Energy Center","CA",3130,0,62
"Energy Center Dover","DE",33169,0,6
"Energy Shelby County","IL",60822,0,36
"Engineered Carbons Borger Cogen","TX",23351,2,573
"Engle","OH",8,0,0
"Ennis Power Company LLC","TX",367525,2,81
"Enoree Phase II Landfill Gas Recovery","SC","--",0,209
"Enterprise Products Operating","TX",126599,1,331
"Enterprise Sugar Factory","LA",248,19,281
"Equilon Los Angeles Refining","CA",105776,1,636
"Equinix San Jose","CA",2919,0,0
"Equus Freeport Power","NY",46948,0,5
"Ergon Refining Vicksburg","MS",29044,0,80
"Erickson Station","MI",1060354,2751,1064
"Erie","KS",14,0,0
"Erie Coke","PA",6916,0,52
"Erie Energy Center","KS",65,0,1
"Erving Paper Mills","MA",27556,1,78
"Escalante","NM",1150740,661,1928
"Escanaba Mill","MI",384392,2635,1197
"Escondido Energy Center","CA",24513,0,2
"Essential Power Massachusetts LLC","MA",19652,6,9
"Essential Power Newington LLC","NH",345923,4,37
"Essential Power Rock Springs LLC","MD",267604,1,71
"Essex","MO",50963,0,45
"Essex Junction 19","VT",535,1,11
"Estherville","IA",11,0,0
"Etiwanda Generating Station","CA",88804,0,5
"Evander Andrews Power Complex","ID",37960,0,15
"Evergreen BioPower LLC","OR","--",9,33
"Evergreen Community Power","PA",3941,32,57
"Evonik Industries AG","IN",7,0,0
"Exelon Framingham LLC","MA",1276,2,3
"Exelon LaPorte Generating Station","TX",54556,0,89
"Exelon Medway LLC","MA",4528,8,23
"Exira","IA",65,0,21
"Expander Turbine","IN","--",0,0
"ExxonMobil Baton Rouge Turbine Generator","LA",402908,2,1088
"ExxonMobil Baytown Refinery","TX",783218,4,2144
"ExxonMobil Baytown Turbine","TX",1780804,9,4877
"ExxonMobil Beaumont Refinery","TX",2226511,11,386
"ExxonMobil Mobile Bay Onshore","AL",59335,0,137
"ExxonMobil Oil Joliet Refinery","IL",9253,13,51
"F B Culley","IN",1834110,1686,1215
"FC Landfill Energy","MD","--",0,116
"FCPC Renewable Generation","WI","--",0,133
"Factory","IL",283,1,2
"Fairbanks","AK",11132,20,64
"Fairbanks Morse Engine","WI",3,0,0
"Fairbury","NE",52,0,0
"Fairfax","MN",7,0,0
"Fairfield","IL",75,0,1
"Fairfield University CHP Plant","CT",9291,0,25
"Fairgrounds","MO",256,1,3
"Fairhaven Power","CA",214,0,1
"Fairless Energy Center","PA",2860031,14,182
"Fairless Hills","PA",5417,66,112
"Fairmont (MN)","MN",8693,0,206
"Falling Spring","PA",756,0,17
"Falls","PA",4296,7,24
"False Island","AK",1094,2,22
"Faribault Energy Park","MN",250730,1,30
"Farmer City","IL",46,0,1
"Farmers Branch Renewable Energy Facility","TX","--",0,316
"Faulkton","SD",44,0,1
"Fayette Energy Facility","PA",1545625,8,97
"Fayette Power Project","TX",11697999,1034,6458
"Feather River Energy Center","CA",15422,0,13
"Fennimore","WI",12,0,0
"Fergus Control Ctr","MN",15,0,0
"Fermi","MI",10661,18,58
"Fernandina Beach Mill","FL",496021,4844,1500
"Fernandina Plant","FL",13241,175,420
"Ferndale Generating Station","WA",339407,7,74
"Fiber Recovery, Inc.","WI","--",0,1
"Field Street","FL",12,0,0
"Fighting Creek LFGTE Plant","ID","--",0,140
"Finch Paper","NY",88080,3673,466
"Finley Buttes Landfill Gas","OR","--",0,342
"FirstEnergy Bay Shore","OH",1066511,2095,455
"FirstEnergy Bruce Mansfield","PA",7832355,8695,2881
"FirstEnergy Eastlake","OH",77,1,1
"FirstEnergy Fort Martin Power Station","WV",5932789,1397,8608
"FirstEnergy Harrison Power Station","WV",12238559,7207,7309
"FirstEnergy Pleasants Power Station","WV",7505705,9817,5365
"FirstEnergy W H Sammis","OH",6501024,2876,3522
"FirstEnergy West Lorain","OH",4146,1,7
"Fishers Island 1","NY",144,0,3
"Fisk Street","IL",6117,23,55
"Fitchburg","WI","--",0,0
"Fitchburg Gas Recovery","MA","--",0,436
"Five Oaks Gas Recovery","IL","--",0,314
"Flambeau River Papers","WI",21536,157,224
"Flint Creek","AR",2866941,1446,3349
"Flint River Operations","GA",30231,122,368
"Flora Site A","IL",73,0,1
"Flora Site B","IL",47,0,1
"Florence Mill","SC",72160,2385,340
"Florida Power Development","FL",2322,63,104
"Florida's Natural Growers","FL",37009,0,101
"Ford Utilities Center","NM",46284,0,130
"Fore River Generating Station","MA",1739039,9,112
"Forest City Light Plant","IA",170,0,3
"Forked River","NJ",5318,0,5
"Formosa Plastics","LA",214232,1,541
"Formosa Utility Venture Ltd","TX",1198990,8,3156
"Forney Energy Center","TX",3721441,18,995
"Fort Churchill","NV",237068,1,262
"Fort Dodge","KS",2592,0,4
"Fort Greely Power Plant","AK",43,0,1
"Fort Hill 1, 2, 3 & 4","CT",713,1,14
"Fort Lupton","CO",1006,0,2
"Fort Myers","FL",3445396,23,1134
"Fort St Vrain","CO",1191406,6,248
"Fortistar North Tonawanda","NY",5377,0,4
"Foster Wheeler Martinez","CA",406502,2,938
"Foster Wheeler Mt Carmel Cogen","PA",416087,432,136
"Fountain Valley Power Facility","CO",73017,0,66
"Four Corners","NM",6345766,3420,14780
"Four Peaks Camino Real","NM","--",0,12
"Fourche Creek Wastewater","AR",34,0,143
"Fox Energy Center","WI",1141793,6,114
"Fox Metro Water Reclamation District","IL",23,0,0
"Foxwoods CoGen","CT",68017,0,157
"Framingham State University Plant","MA",25,0,0
"Frank Knutson","CO",7878,0,2
"Frank M Tait","OH",43945,12,95
"Franklin (NE)","NE",17,0,0
"Franklin Drive","CT",442,1,2
"Franklin Heating Station","MN",60290,0,150
"Franklin Templeton San Mateo","CA",2896,0,0
"Frederic Diesel","WI",7,0,0
"Frederick County LFGTE Facility","VA","--",0,130
"Frederickson","WA",41440,0,114
"Frederickson Power LP","WA",347566,2,34
"Fredericktown Energy Center","MO",1223,0,3
"Fredonia","WA",89096,0,3
"Freeburg","IL",102,0,2
"Freedom Power Project","IL",1113,0,1
"Freeport Energy","TX",1536294,8,3694
"Freeport Energy Center","TX",647090,3,1503
"Freeport McMoRan","NM",6,0,0
"Freestone Energy Center","TX",2070536,11,546
"Fremont Energy Center","OH",1197703,6,110
"French Island","WI",23521,2,10
"Fresno Cogen Partners","CA",14413,0,1
"Frey Farm Landfill","PA","--",0,164
"Frito Lay Incorporated","CT",19951,0,55
"Frito-Lay Cogen Plant","CA",19186,0,52
"Front Range Power Plant","CO",675974,4,198
"Front Range Project","CO","--",0,457
"Front Street","MA",325,1,6
"Fruita","CO",349,0,1
"Ft. Pierre","SD",35,0,1
"Fullerton Mill CHP","CA",52098,0,121
"Fulton (AR)","AR",13524,0,6
"Fulton (MO)","MO",388,0,1
"Fulton LFGTE Facility","NY","--",0,154
"G G Allen","NC",1022513,321,1461
"G W Ivey","FL",873,1,19
"G2 Energy Hay Rd","CA","--",0,133
"G2 Energy Marion LLC","FL","--",0,205
"G2 Energy Ostrom Road LLC","CA","--",0,293
"GL Dairy Biogas","WI","--",0,269
"GLRA Landfill","PA","--",0,193
"GREC","OK",788174,1909,885
"GRS Arbor Hills","MI","--",1,129
"GRS C&C","MI","--",0,249
"GRS CMS","NC","--",0,55
"GRS Fall River","MA","--",0,66
"GRS Pine Bend","MN","--",0,35
"Gadsby","UT",79151,0,36
"Gadsden","AL",137045,10,170
"Galena 2 Geothermal Power Plant","NV",964,"--","--"
"Galena 3 Geothermal Power Plant","NV",3584,"--","--"
"Galena Electric Utility","AK",4388,7,83
"Galion","OH",122,0,2
"Galion Generating Station","OH",1741,0,1
"Gallatin (TN)","TN",5476319,1009,4766
"Gambell","AK",1078,2,22
"Gans","PA",34294,0,27
"Garden City","KS",30323,0,52
"Gardner Energy Center","KS",221,0,1
"Garnett Municipal","KS",39,0,1
"Garrison Energy Center LLC","DE",658446,3,39
"Gary Court 1 & 2","CT",414,1,8
"Gary Works","IN",301635,223,131
"Gas Turbine (IA)","IA",775,0,2
"Gas Utilization Facility","CA","--",0,767
"Gaston County Renewable Energy Center","NC","--",0,322
"Gaston Memorial Hospital","NC",36,0,1
"Gastonia Prime Power Park","NC",190,0,4
"Gastonia, Tulip Drive","NC",226,0,4
"Gateway Gen","VA",10,0,0
"Gateway Generating Station","CA",1080199,5,71
"Gavin Power, LLC","OH",14289455,23065,7097
"Gaylord - Consumers","MI",1358,0,4
"Gaylord - Wolverine","MI",7076,0,18
"Gaylord Container Bogalusa","LA",44441,2922,1546
"Geismar","LA",374809,4,1715
"Geismar Cogen","LA",308845,2,834
"GenConn Devon LLC","CT",10117,20,56
"GenConn Middletown LLC","CT",7029,13,38
"General Chemical","WY",1011641,4003,814
"General Electric Aircraft Engines","MA",81984,0,57
"General Electric Diesel Engine Plant","PA",8011,14,160
"General Electric Plastic","AL",337548,2,67
"Genesee Power Station LP","MI",13194,50,98
"Geneseo","IL",85,0,2
"Genesis Alkali","WY",1233979,1106,991
"Geneva","OH","--",0,283
"Geneva Generation Facility","IL",1618,0,39
"Genoa","WI",1535140,360,818
"Genoa Diesel Generating Station","OH",110,0,2
"Geo East Mesa II","CA",1518,"--","--"
"Geo East Mesa III","CA",1982,"--","--"
"George Birdsall","CO",3705,0,8
"George Johnson","MI",18334,0,50
"George M Sullivan Generation Plant 2","AK",385527,2,915
"George Neal North","IA",2084856,3745,2259
"George Neal South","IA",2345244,3952,2090
"Georgetown","IN",53328,1,22
"Georgetown LFGTE","SC","--",0,34
"Georgia LFG Oak Grove Plant","GA","--",0,339
"Georgia LFG Pine Ridge Plant","GA","--",0,480
"Georgia LFG Richland Creek Plant","GA","--",0,791
"Georgia Pacific Center","GA",10,0,0
"Georgia-Pacific Big Island","VA",14286,24,5
"Georgia-Pacific Brewton Mill","AL",373606,2166,944
"Georgia-Pacific Cedar Springs","GA",390571,3479,1582
"Georgia-Pacific Consr Prods LP-Naheola","AL",435016,3594,1481
"Georgia-Pacific Corp - Nekoosa Mill","WI",50023,427,207
"Georgia-Pacific Crossett LLC","AR",339634,2570,1715
"Georgia-Pacific Monticello Paper","MS",94275,781,421
"Georgia-Pacific Port Hudson","LA",799735,2468,734
"Georgia-Pacific Toledo Mill","OR",143123,1451,600
"Georgia-Pacific Wauna Mill","OR",91275,1221,459
"Geothermal 1","CA",10941,"--","--"
"Geothermal 2","CA",9340,"--","--"
"Gerald Andrus","MS",260213,1,396
"Gerald Gentleman","NE",7446773,19282,6252
"Germantown","WI",17819,3,79
"Gettysburg Energy & Nutrient Rec Facility","PA","--",0,2
"Geysers Unit 5-20","CA",122791,"--","--"
"Ghent","KY",11937773,7832,6395
"Gianera","CA",4747,0,13
"Gibbons Creek","TX",1632066,304,923
"Gibson","IN",17317739,12381,10328
"Gibson City Energy Center LLC","IL",32302,0,17
"Gila River Power Block 1","AZ",1478,0,3
"Gila River Power Block 2","AZ",9984,0,23
"Gila River Power Block 3","AZ",891572,4,2075
"Gila River Power Block 4","AZ",465786,7,108
"Gilbert","NJ",11481,0,4
"Gillette SBMC","MA",49255,1,135
"Gilliam South","IA",22,0,0
"Gilroy Peaking Energy Center","CA",19176,0,6
"Gilroy Power Plant","CA",56082,0,12
"Girard","KS",63,0,1
"Glades Pike Generation Plant","PA","--",0,114
"Gladstone","MI",104,0,1
"Glasgow LFGTE","KY","--",0,84
"Gleason Generating Facility","TN",177192,1,102
"Glenarm","CA",45270,0,6
"Glencoe","MN",230,0,5
"Glendale Energy Power Plant","AZ","--",0,303
"Glendive GT","MT",1704,0,1
"Glennallen","AK",7425,13,148
"Glenwood","NY",1486,0,4
"Glenwood Landing","NY",57513,0,8
"Goal Line LP","CA",10925,0,1
"Godwin Drive Plant","VA",61,0,1
"Gold Creek","AK",28,0,1
"Golden Renewable Energy, LLC","IA",2108,0,6
"Goldendale Generating Station","WA",401226,2,35
"Good Samaritan Hospital","NY",23,0,0
"Goodland","KS",149,0,3
