state_and_county_fips_code,PM25,PM10,NOX,SO2,PM25.PRI_wildfire,PM10.PRI_wildfire,NOX_wildfire,SO2_wildfire,PM25_wildfire_percentage,PM10_wildfire_percentage,NOX_wildfire_percentage,SO2_wildfire_percentage
1001,1984.93544142365,5179.8702731187,5176.26101389688,3048.401104818161,29.146044,34.392238,7.12964,3.226253,0.01468362315053212,0.006639594466000612,0.0013773725824217167,0.0010583426816440705
1003,4202.992127160115,14757.70318447473,11247.7240739761,627.4167364429151,907.128998,1070.412726,174.346197,87.45709,0.21582933551981942,0.072532474235292,0.015500575570073364,0.13939234470510048
1005,3881.476213646667,6829.518229981111,2476.2833758415,796.1763431988827,129.200199,152.456197,31.408217,14.248169,0.03328635598635184,0.02232312615123097,0.012683611781437067,0.017895745234973462
1007,1726.08838778775,3837.8120007199673,1313.566832537337,182.80484430490907,226.911437,267.755349,53.613854,24.602148,0.13145991746739125,0.0697677085145832,0.04081547483688926,0.13458148821792099
1009,1450.21406246668,6956.78045390088,2264.68480864528,189.04454476290704,106.786154,126.007729,24.935141,11.497304,0.07363475280219434,0.018112937419110818,0.011010424455011046,0.06081796231898419
1011,1981.134796831504,3056.823800745069,952.285695582833,245.13094563409612,127.329041,150.248337,31.997145,14.326236,0.0642707609818583,0.04915178197820186,0.03360036294613939,0.05844319640240197
1013,1461.523845557856,3383.877783464247,3162.9732885550598,213.31664676007918,74.233123,87.595208,18.881657,8.413964,0.05079159209452762,0.025886043647334198,0.005969591039014339,0.03944354145723717
1015,3941.76192333482,11101.42795956073,5449.918179857,848.392067173682,264.339209,311.919894,62.1612,28.579482,0.06706118079713018,0.028097276777026645,0.011405896005879311,0.03368664454302262
1017,1667.805372809609,3716.846953646634,2083.79449408836,243.3447947616377,65.502188,77.292683,17.116867,7.548738,0.039274479545328526,0.020795228849594522,0.008214277870759259,0.031020749826985935
1019,2071.9465980747373,5545.509838662867,1579.1732788234299,266.4294428531431,837.713429,988.503316,217.077611,96.042775,0.4043122683656072,0.1782529189846948,0.13746281925548703,0.3604810863675421
1021,1855.2675974194499,6047.92043046255,3606.57210822841,253.8434330192887,60.606317,71.515439,15.162872,6.80078,0.032667156524643255,0.011824798262851887,0.004204233700306682,0.026791238674601564
1023,2283.23578320016,4120.6144092771765,2993.99674817487,2753.7031365569264,68.385239,80.694706,16.094866,7.397124,0.029951019296023798,0.019583173280742657,0.005375712585463353,0.0026862459870125805
1025,2201.801278329071,4711.0987146466605,2261.55157444979,440.9368458780317,306.985784,362.24325,71.449926,32.988651,0.1394248368467517,0.07689145822264282,0.03159332150865627,0.07481491126991244
1027,1881.5290594978,3718.686466377213,1348.0614088453879,306.8390285292256,182.064405,214.835846,48.036662,21.107211,0.09676406754440184,0.05777197081347263,0.035633882614548924,0.06878919901804341
1029,1662.107760583299,3561.1661496518973,3202.304981118605,216.45880359540828,530.074159,625.487485,138.57619,61.103952,0.3189168425601816,0.17564119693239844,0.043273888907231314,0.28228905909602925
1031,1881.25661339606,5733.904161235179,1801.41895810276,391.58581447939594,64.190038,75.74425,14.507333,6.779967,0.034120830482622794,0.013209891178872338,0.008053280962069483,0.01731412821737122
1033,3135.15540799551,7978.01826854983,12587.4197897123,18940.994014842447,83.437196,98.455807,19.600438,9.015419,0.0266134162878217,0.012340885127842201,0.0015571450168063389,4.7597391102786803e-4
1035,1333.246192989186,2883.516570155262,2451.79774184249,208.3274763876657,84.340112,99.521307,22.054228,9.723648,0.06325921832254133,0.034513866863141104,0.008995125341549002,0.04667482258511965
1037,1667.4606396117251,3195.811387131023,1189.626399947778,222.88453094463347,99.270382,117.13908,26.031071,11.464843,0.059533868231585664,0.03665394036447167,0.021881719337384163,0.0514384867869003
