state_and_county_fips_code,PM25,PM10,NOX,SO2,PM25.PRI_wildfire,PM10.PRI_wildfire,NOX_wildfire,SO2_wildfire,PM25_wildfire_percentage,PM10_wildfire_percentage,NOX_wildfire_percentage,SO2_wildfire_percentage
1001,1186.1003944818299,4196.351891614,4385.24117430708,2796.852898262921,NA,NA,NA,NA,NA,NA,NA,NA
1003,2840.42011627621,13101.82690041903,9175.2150467796,515.748875070166,8.21696,9.69601,1.87167,0.871886,0.0028928678377241014,7.400502291546758e-4,2.0399194901234884e-4,0.0016905242883591023
1005,944.909317858962,3356.389460533478,1866.0942543876301,451.6234676263951,8.16442,9.634,0.898663,0.60449,0.008640427018435464,0.0028703462793226425,4.8157428162432317e-4,0.0013384822608466917
1007,468.062059110179,2348.904176308448,988.838132594973,51.5271742275255,73.0324,86.1782,6.89458,5.09539,0.15603144621215412,0.036688682692641035,0.006972405060782595,0.09888743321146601
1009,1062.38264131113,6486.36218400389,2103.79004999481,149.98062602770784,NA,NA,NA,NA,NA,NA,NA,NA
1011,344.887158134591,1121.660814031861,605.911231937908,71.88055835913154,109.81,129.576,11.2906,7.91312,0.31839399470231083,0.11552155373444235,0.018634082692094784,0.11008706916916618
1013,622.4381566487519,2379.84076723769,2265.46904194019,131.6402804965826,NA,NA,NA,NA,NA,NA,NA,NA
1015,3226.20009259674,10127.12791320296,7939.15817238661,715.143920562112,NA,NA,NA,NA,NA,NA,NA,NA
1017,800.92191377178,2650.6431357107713,1842.49968623131,151.1912515851619,11.2542,13.28,2.81451,1.26254,0.01405155709499896,0.005010104838740943,0.0015275497852359808,0.008350615440793846
1019,871.920564155917,4128.616219565603,1338.4041913169401,129.322715541443,54.1366,63.8812,5.27388,3.8215,0.06208891294175198,0.015472787152573199,0.00394042400211755,0.029550106367626925
1021,974.83147579926,4996.77341217229,2706.74243063618,168.11127267331,NA,NA,NA,NA,NA,NA,NA,NA
1023,1428.992343513657,3113.35920227652,2935.41956497221,3783.6562914456613,NA,NA,NA,NA,NA,NA,NA,NA
1025,1062.982917458331,3345.1493951120688,1729.46299434293,290.554977035491,NA,NA,NA,NA,NA,NA,NA,NA
1027,479.71570904341297,2063.221930494354,970.499212479914,144.55963290513773,9.68367,11.4267,2.42118,1.0862,0.020186268278164003,0.005538279634931046,0.0024947779131249013,0.0075138541664171304
1029,402.90667152475396,2068.6387308134813,1751.705162989755,73.66682121224491,NA,NA,NA,NA,NA,NA,NA,NA
1031,1214.08405047363,4936.35546068816,1743.33233248146,319.6654881312598,NA,NA,NA,NA,NA,NA,NA,NA
1033,2389.86109592081,7172.31555508583,16857.4204928139,32957.57094715806,NA,NA,NA,NA,NA,NA,NA,NA
1035,386.74132360315997,1791.2966304315219,1857.374462190384,142.22507118138523,11.966,14.1198,2.28587,1.14986,0.030940577770474972,0.007882446580943185,0.0012306995958716344,0.00808479117253201
1037,354.050572811635,1643.410525981361,903.071793367438,78.0228819137553,15.3737,18.141,2.73641,1.42272,0.04342232771412362,0.011038629553116144,0.0030301134639542674,0.018234650721728557
1039,996.89095339999,4548.65909200256,1850.62993775573,224.2001666454407,NA,NA,NA,NA,NA,NA,NA,NA
1041,425.00326234060003,2080.44853347183,749.62179161571,105.1839140800533,NA,NA,NA,NA,NA,NA,NA,NA
1043,1847.86763223922,8503.52271301011,3784.05152512692,495.9769535794517,NA,NA,NA,NA,NA,NA,NA,NA
1045,843.8068466315,4117.09669686186,3137.91643016207,88.3200756207554,NA,NA,NA,NA,NA,NA,NA,NA
1047,2164.65718058771,5185.07845885296,3470.9407078961,927.3447761668799,14.0251,16.5496,2.58218,1.32129,0.006479132181194691,0.003191774267512453,7.439424113831033e-4,0.0014248098808098833
1049,2147.89508782592,9336.412545822799,3260.6123990392202,710.3975475980448,NA,NA,NA,NA,NA,NA,NA,NA
1051,1562.20771399963,7233.57136164627,2406.52654265722,330.2705597942,NA,NA,NA,NA,NA,NA,NA,NA
1053,1283.57239925446,4765.03974622458,4614.65788721477,12340.984710250423,3.39287,4.00358,0.916257,0.39908,0.00264330239725526,8.40198657980157e-4,1.9855361380928229e-4,3.233777606648553e-5
1055,1566.801696062466,6489.11559081188,6335.12350500548,11546.505132666247,NA,NA,NA,NA,NA,NA,NA,NA
1057,457.742424514591,2146.467390857165,1127.349923929948,122.86623956657365,NA,NA,NA,NA,NA,NA,NA,NA
1059,950.5235134455,3921.665278512465,1606.33409333782,310.1068643825398,NA,NA,NA,NA,NA,NA,NA,NA
1061,832.587508331,4513.36992057687,1183.4301411187,73.5713328838048,NA,NA,NA,NA,NA,NA,NA,NA
1063,328.274943158593,1474.172574446681,6978.22089332846,24223.689351329358,NA,NA,NA,NA,NA,NA,NA,NA
1065,445.548370483269,2116.524612307869,1195.34750421925,70.3801591835897,NA,NA,NA,NA,NA,NA,NA,NA
1067,523.293243985144,2882.56214260738,1083.48471542763,32.693831709038996,NA,NA,NA,NA,NA,NA,NA,NA
1069,1753.09742579101,6972.13762637909,3792.0432706895,507.434142699717,NA,NA,NA,NA,NA,NA,NA,NA
1071,2217.55046885684,7646.11478590035,20047.80509834681,29079.350664885587,NA,NA,NA,NA,NA,NA,NA,NA
1073,13765.050452072675,34349.78897058535,52516.359411738,68054.65867438371,NA,NA,NA,NA,NA,NA,NA,NA
1075,571.232440876544,2314.471223571603,1155.517446111327,149.70552151681173,NA,NA,NA,NA,NA,NA,NA,NA
1077,1889.7169295220233,8496.759145232623,3506.33608835199,481.97148621617663,NA,NA,NA,NA,NA,NA,NA,NA
1079,1674.03180699376,6441.21414386972,5043.40304498525,1110.0210596398317,NA,NA,NA,NA,NA,NA,NA,NA
1081,2106.918140860574,7661.281674081476,4186.2994422651,622.36204925308,5.16118,6.09018,1.29073,0.579002,0.0024496348006628806,7.94929655256431e-4,3.083224259996124e-4,9.303298629710503e-4
1083,2218.799989868304,10178.00137249445,4273.0844480475,477.571138790961,NA,NA,NA,NA,NA,NA,NA,NA
1085,620.60233524148,2191.0539775081243,1972.90518318049,268.3015798568293,NA,NA,NA,NA,NA,NA,NA,NA
1087,380.781462641,1957.307171766379,1726.562560961757,41.3609308879753,NA,NA,NA,NA,NA,NA,NA,NA
1089,5538.26086061171,19270.853616898312,10455.4705968162,2296.51669231509,NA,NA,NA,NA,NA,NA,NA,NA
1091,954.12945601049,2938.66831568348,10842.26212713662,609.0142006364712,NA,NA,NA,NA,NA,NA,NA,NA
1093,1040.8108792997,4490.34073344394,1912.69615830873,276.84242497361953,NA,NA,NA,NA,NA,NA,NA,NA
1095,2375.111889279533,8410.588446547794,3094.03755052969,973.459888862102,NA,NA,NA,NA,NA,NA,NA,NA
1097,6533.36796308683,18424.67693311057,37283.9515420941,48800.67517904365,NA,NA,NA,NA,NA,NA,NA,NA
1099,1775.95462496443,4544.04697517119,3458.37969413413,1287.9911098571945,6.32064,7.45833,1.27096,0.624687,0.0035590098480847133,0.0016413408665783037,3.675015794696333e-4,4.850087824513493e-4
1101,3579.219924222581,8354.95952075411,10410.697576352,2076.530017107524,NA,NA,NA,NA,NA,NA,NA,NA
1103,3686.33489488527,10274.1072773826,7480.1773868815,5188.03922283073,NA,NA,NA,NA,NA,NA,NA,NA
1105,332.707102584198,1531.56150027912,665.209642342459,50.5109865989044,57.9718,68.4067,7.72544,4.65835,0.17424274850077512,0.04466467718569133,0.011613541819381562,0.09222449042603023
1107,475.781761677274,2691.113740194587,1255.19080820691,70.56469739929008,NA,NA,NA,NA,NA,NA,NA,NA
1109,669.5817633192501,2918.77281627479,1838.94949051055,7869.39890404857,NA,NA,NA,NA,NA,NA,NA,NA
1111,452.8700468293844,2417.941799691033,3417.50597557437,95.0764723302393,NA,NA,NA,NA,NA,NA,NA,NA
1113,2227.33221528354,4967.01672237364,4348.70125491809,4757.10530474823,177.201,209.097,17.9891,12.7066,0.07955750775931837,0.04209710006775992,0.004136660337303128,0.0026710781422721727
1115,1638.17266365684,8395.58980766396,6126.6990498409195,1280.1865167254255,NA,NA,NA,NA,NA,NA,NA,NA
1117,3658.40547299628,11363.96573176052,34401.2011240487,145504.16803193046,6.45755,7.61992,1.18066,0.60612,0.001765126924192792,6.705335249915006e-4,3.4320313286231196e-5,4.1656538654410835e-6
1119,524.486185906977,2247.634906540141,2349.121201210849,193.87271239917,NA,NA,NA,NA,NA,NA,NA,NA
1121,2721.054340148314,9755.134107341817,5294.40095938219,7601.3895910689635,7.83402,9.24414,1.1026,0.645478,0.0028790384243384854,9.476179310587604e-4,2.082577440694374e-4,8.491578970750112e-5
1123,805.47353717548,4167.1369656610805,1780.1178289153,147.3577056208387,23.9712,28.286,4.15953,2.18917,0.029760381804793727,0.006787873840742038,0.0023366599291545637,0.014856162362034069
1125,4146.64047508836,13098.60197013228,15951.302936747301,2106.141082744364,NA,NA,NA,NA,NA,NA,NA,NA
1127,1645.96767712097,8103.78492473584,19406.91274058414,19409.273661669293,NA,NA,NA,NA,NA,NA,NA,NA
1129,1044.124199471311,3223.051883272717,10249.218356053601,13441.318140701957,4.12062,4.86234,1.11526,0.485357,0.0039464845294137066,0.001508613629595914,1.0881415160223241e-4,3.610933056708773e-5
1131,977.356994242468,2414.0308712425312,2746.8062310776,1586.7837266549514,NA,NA,NA,NA,NA,NA,NA,NA
1133,940.895848396221,3406.6624170931022,1208.239244543007,325.7369280042879,104.701,123.548,16.2135,9.02931,0.1112779912659465,0.036266581443494844,0.013419113866089028,0.02771963883653112
2013,209.400405205851,1075.273438121033,1958.872042555379,655.4286449946039,NA,NA,NA,NA,NA,NA,NA,NA
2016,547.168357982733,2400.671264006128,6099.74457828952,245.0934183768538,NA,NA,NA,NA,NA,NA,NA,NA
2020,2146.1563625597,8411.8819519698,12425.3499385885,687.033354940438,8.723,9.435,0.95,0.261,0.004064475521064161,0.0011216277230080027,7.645659918596372e-5,3.798942192881265e-4
2050,715.6730272691821,4166.955645644859,1089.901381212158,113.76062438333827,200.955,216.328,15.037,4.123,0.28079163576527516,0.051915119429240306,0.013796661110087106,0.03624276872907061
2060,72.151544984533,377.709439628081,1216.523956949648,102.97774536999808,NA,NA,NA,NA,NA,NA,NA,NA
2068,130.76793911599674,690.783951995893,726.0697498742895,724.2611944850659,NA,NA,NA,NA,NA,NA,NA,NA
2070,205.34374881390602,1540.245959065232,644.4500413399738,79.52765712300129,NA,NA,NA,NA,NA,NA,NA,NA
2090,2288.238189859248,12192.628140759341,5529.657824664229,2510.64535180982,492.293,532.159,53.955,14.802,0.21514062748436233,0.043645963270299314,0.009757384943303657,0.005895695299748271
2100,185.30748828042599,903.547108414878,1434.0011858062958,577.7439969756246,NA,NA,NA,NA,NA,NA,NA,NA
2105,257.933722580447,863.21247494103,2676.7559697899997,1438.9018452435,NA,NA,NA,NA,NA,NA,NA,NA
2110,715.2491621256451,3746.85837206113,4663.88842520701,1362.5986808135203,NA,NA,NA,NA,NA,NA,NA,NA
2122,2452.475044341597,14777.59464557411,14338.02634906296,683.668499991627,1.075,1.158,0.095,0.026,4.383326967914569e-4,7.836187334769133e-5,6.62573757971986e-6,3.803012717467373e-5
2130,250.08118034086985,1268.6735480900093,2237.093404541599,287.5532204195231,NA,NA,NA,NA,NA,NA,NA,NA
2150,239.82364632809626,1494.037276466393,1293.235722358131,130.6128363662724,NA,NA,NA,NA,NA,NA,NA,NA
2164,81.29511292125883,526.9492685591573,177.2591037832462,18.87295278890817,2.319,2.475,0.276,0.076,0.028525699967304884,0.0046968468269581575,0.001557042736363459,0.004026926832809437
2170,1921.1531954302427,14668.41581742668,3482.672960165399,193.1421731329059,0.097,0.108,0.029,0.008,5.04905075923822e-5,7.362758279029121e-6,8.326937479258097e-6,4.1420265031889244e-5
2180,310.740949986975,2145.412373907533,1569.6307232782478,178.8755982826607,0.198,0.219,0.138,0.038,6.37186698464748e-4,0.00010207827766049739,8.791876837870534e-5,2.12438143407085e-4
2185,1484.726959373914,3038.89040365309,48008.98312166422,1385.5449319083934,0,0,0,0,0,0,0,0
2188,401.386461236505,2232.3998954770277,3633.4395312663733,228.63343732320706,11.735,12.766,4.829,1.323,0.029236162983298782,0.005718509495482713,0.001329043722468923,0.005786555175347097
2195,155.064162573863,1217.632186057206,781.2528131871,19.82202449741,NA,NA,NA,NA,NA,NA,NA,NA
2198,341.25869710624,1867.9223727062001,2443.28691732,1027.4988124277,NA,NA,NA,NA,NA,NA,NA,NA
2201,26.5111790218875,28.2075584137534,185.051205598814,51.5744254080905,NA,NA,NA,NA,NA,NA,NA,NA
2220,153.5601237809999,775.9874201221991,1164.691815667772,265.92263932860783,NA,NA,NA,NA,NA,NA,NA,NA
2230,165.567872202406,440.7613886191668,1843.34619352148,1033.0431839801684,NA,NA,NA,NA,NA,NA,NA,NA
2232,10.506914814104,11.378163158057,35.028146893277004,20.85800113344208,NA,NA,NA,NA,NA,NA,NA,NA
2240,1180.488433859786,3204.7272244753653,1148.778790962583,229.15071411286777,886.116,975.114,514.851,141.171,0.7506350545957569,0.30427363444626165,0.4481724454266751,0.6160617938570615
2261,573.441315219595,3306.038428482536,3604.332109951636,868.4977015994633,0.323,0.348,0.019,0.005,5.632660072222204e-4,1.0526193434470487e-4,5.271434324140277e-6,5.757067624694668e-6
2270,301.384630338599,2325.60326493719,599.70053301319615,53.06056759868813,5.798,6.188,0.69,0.189,0.019237875513048144,0.0026608149779008524,0.0011505742650137294,0.0035619671736167565
2275,105.84928291335899,766.1558784431099,614.95118551,9.829160675799999,NA,NA,NA,NA,NA,NA,NA,NA
2280,10.086151148157999,10.877300054168,59.31992893469,42.3211462361432,NA,NA,NA,NA,NA,NA,NA,NA
2282,34.33196429861784,217.96042886792534,203.03178108428,14.82435323829947,NA,NA,NA,NA,NA,NA,NA,NA
2290,2866.364111191519,5020.045871266191,1545.6696788298907,211.82389017215274,2539.391,2742.779,308.591,84.618,0.8859275728736362,0.5463653262013315,0.19964873751913853,0.39947335464016626
2777,40.038027899999996,42.63,946.13,95.14,NA,NA,NA,NA,NA,NA,NA,NA
4001,3442.71986644021,12020.31659058965,28387.64278312792,22525.564185682444,67.9882,80.2261,7.01212,4.90522,0.019748397382764737,0.006674208569748208,2.4701311248595905e-4,2.1776235922729183e-4
4003,2760.22480783231,12755.84181559327,17315.3984999282,3057.010579112609,245.063,289.174,54.551,25.6571,0.08878371040815894,0.022669926781821774,0.0031504328358499057,0.008392872492920114
4005,4887.7814900348785,12935.66388895471,18377.65738763183,363.7058995328481,2961.57,3494.65,365.599,230.06,0.6059129292170683,0.2701562154056858,0.019893667200807014,0.632544042578067
4007,3163.510231364216,14863.017166749109,2627.158406448239,28878.554678139844,213.877,252.375,46.7695,22.1632,0.06760749432056326,0.016980065162314574,0.01780231442657071,7.674622309535748e-4
4009,3493.09238520705,25127.54769141519,1798.1786987949001,33.7132923032612,148.2428,174.9258,33.41333,15.63335,0.04243884319458474,0.00696151499335382,0.0185817627705149,0.463714722945873
4011,2011.791227036174,3936.443778047342,1065.985239783724,190.32642216671596,1531.29,1806.92,261.578,138.718,0.7611575094976124,0.45902344905236164,0.24538613691599626,0.7288425769832961
4012,861.45087663874,4195.22785912239,3728.73276373388,39.9066613186131,3.17751,3.74949,0.924583,0.391862,0.0036885562324786253,8.937512158837458e-4,2.4796172281173103e-4,0.009819463394128373
4013,12041.673916131082,37583.19260814516,108056.84520271108,1421.5606710750449,403.426,470.385,103.786,28.4575,0.03350248502075519,0.012515834003363953,9.60475940282181e-4,0.020018491351817734
4015,2256.89163250703,12328.13876013969,15978.9291269856,182.192168825651,4.70868,5.5562,1.08852,0.503975,0.002086356266370416,4.5069252610659637e-4,6.812221215511126e-5,0.0027661726804639962
4017,2741.0493295167203,14297.43254948999,23317.43897043433,19096.1481940411,16.9762,20.0319,3.41401,1.6779,0.006193321593009457,0.001401083721196822,1.464144499028749e-4,8.786588703388802e-5
4019,8079.82900983788,44054.7355933145,33661.4847298986,3332.8501073476477,474.1373,559.4812,80.81051,42.90177,0.05868160073965643,0.012699683529252725,0.002400681688535948,0.012872397083030574
4021,6395.617071079845,37213.434896984196,17167.58067667777,273.889248051504,67.7083,79.8958,6.99944,4.88943,0.01058667197355642,0.0021469611773589545,4.0771266096385777e-4,0.017851850829429267
4023,845.5853011605059,3511.0138678567955,1962.28017265613,58.45927328650918,369.501,436.011,85.2769,39.5096,0.43697661193126947,0.12418378747850155,0.04345806536105888,0.6758482919615381
4025,3998.308538002693,21488.243714623528,13907.02332684523,2118.298934762651,433.214,511.192,81.588,41.3109,0.10834931718811447,0.023789380220595475,0.005866676001219306,0.019501921717497706
4027,1704.0066141583,9131.945114455699,9946.1453148122,115.204282493313,62.3824,73.6113,13.8675,6.52607,0.0366092475707989,0.008060856594886305,0.0013942587365326305,0.056647807344998684
5001,2671.35258434149,11556.303341500621,2646.08529188754,203.0941170704426,NA,NA,NA,NA,NA,NA,NA,NA
5003,1614.7397879166,5858.19629462857,4698.95738154283,404.1443938825642,NA,NA,NA,NA,NA,NA,NA,NA
5005,689.80222889818,4673.24370236295,1346.94910902781,14.3113347739116,NA,NA,NA,NA,NA,NA,NA,NA
5007,2342.049788184783,12311.551626682342,12154.19691901029,8591.362616431528,NA,NA,NA,NA,NA,NA,NA,NA
5009,533.07304228458,3821.86943082833,1513.51659308349,14.9904014890854,NA,NA,NA,NA,NA,NA,NA,NA
5011,219.877300648214,1101.755624544277,844.099609455279,35.6395126306681,16.2793,19.2095,3.80006,1.7524,0.07403811103741705,0.017435354603200406,0.004501909439873198,0.04917014489395809
5013,367.854876202238,1184.831333689812,867.960971091951,8.78702336466156,8.78018,10.3606,1.56287,0.812557,0.023868597558491685,0.008744366987438567,0.0018006224381654033,0.09247238413725288
5015,457.481497113943,3293.3117052352827,1119.463887397875,10.4574982005665,NA,NA,NA,NA,NA,NA,NA,NA
5017,1487.890359434563,6371.231475448532,2031.370148164837,96.1470025468436,NA,NA,NA,NA,NA,NA,NA,NA
5019,569.157722039736,2661.041464942956,2434.838399544036,46.5688503110647,NA,NA,NA,NA,NA,NA,NA,NA
5021,1475.556136951506,6850.4825954209255,2065.302733258247,71.2323967135946,NA,NA,NA,NA,NA,NA,NA,NA
5023,511.29003296569897,3421.25341366018,2023.97100015084,12.3373304783667,NA,NA,NA,NA,NA,NA,NA,NA
5025,206.338755162538,1451.088805966404,708.282502730378,7.29316132719895,NA,NA,NA,NA,NA,NA,NA,NA
5027,513.397863005506,2644.2710124382,2134.38562100618,1509.4021687783113,NA,NA,NA,NA,NA,NA,NA,NA
5029,968.630576597547,3658.29534081385,3739.4222315614,197.5655400451539,NA,NA,NA,NA,NA,NA,NA,NA
5031,2494.4489317780326,12939.939627924276,5035.360592858387,165.07158328229758,NA,NA,NA,NA,NA,NA,NA,NA
5033,951.26349454047,5966.4602051289,3158.15191470305,38.3081251101402,NA,NA,NA,NA,NA,NA,NA,NA
5035,1958.12353379867,8295.28594092138,6322.47644245468,280.5270568919549,NA,NA,NA,NA,NA,NA,NA,NA
5037,1559.940995978799,6872.483533591717,2127.996129286516,95.18994942640619,NA,NA,NA,NA,NA,NA,NA,NA
5039,337.40547669437103,1056.165968658034,591.765076600577,20.2405085686771,NA,NA,NA,NA,NA,NA,NA,NA
5041,809.1289100101,1685.48593470816,3436.34172572355,203.7196235379435,NA,NA,NA,NA,NA,NA,NA,NA
5043,609.022793567656,3139.791718059783,1244.765564792952,27.270225344678902,NA,NA,NA,NA,NA,NA,NA,NA
5045,1457.76068413251,9143.896708740569,4743.8150930052,47.4590506053498,NA,NA,NA,NA,NA,NA,NA,NA
5047,448.31121175924,2625.9806271950497,3097.462270085669,143.41880277019055,NA,NA,NA,NA,NA,NA,NA,NA
5049,249.835082239703,1825.566763590548,943.742120076617,8.2063075024068,NA,NA,NA,NA,NA,NA,NA,NA
5051,1005.726186859497,6275.307050397325,2903.75798337055,34.3755974848272,14.3504,16.9335,2.58697,1.33693,0.014268694787406182,0.0026984336963922495,8.909041369202412e-4,0.038891833097303916
5053,317.323573591789,2197.33258703802,705.60194281545,13.9330424502089,NA,NA,NA,NA,NA,NA,NA,NA
5055,1335.51544676727,6641.18248339289,2353.35773832605,66.7729188689056,NA,NA,NA,NA,NA,NA,NA,NA
