"","state_and_county_fips_code","county_name","sector","NOX","PM10-PRI","PM25-PRI","SO2"
"1",1001,"Autauga","Fires - Wildfires",1.608168,8.413187,7.129883,0.75221
"2",1003,"Baldwin","Fires - Wildfires",7.520116,34.060125,28.864434,3.320311
"3",1005,"Barbour","Fires - Wildfires",12.057642,63.162115,53.52727,5.642925
"4",1007,"Bibb","Fires - Wildfires",0.185006,0.94735,0.802823,0.085804
"5",1009,"Blount","Fires - Wildfires",1.395042,6.358303,5.388397,0.617446
"6",1011,"Bullock","Fires - Wildfires",5.855371,28.102789,23.815962,2.644347
"7",1013,"Butler","Fires - Wildfires",3.2127,14.962769,12.680267,1.433815
"8",1015,"Calhoun","Fires - Wildfires",13.400456,66.841788,56.645362,6.146166
"9",1017,"Chambers","Fires - Wildfires",5.186423,25.547904,21.650638,2.366653
"10",1019,"Cherokee","Fires - Wildfires",31.726606,160.349358,135.889272,14.629603
"11",1021,"Chilton","Fires - Wildfires",16.31741,80.35382,68.096473,7.445205
"12",1023,"Choctaw","Fires - Wildfires",1.104022,5.413773,4.587968,0.50289
"13",1025,"Clarke","Fires - Wildfires",2.645878,13.021019,11.034696,1.206909
"14",1027,"Clay","Fires - Wildfires",4.80721,25.575686,21.674236,2.264502
"15",1029,"Cleburne","Fires - Wildfires",12.296932,63.562977,53.866901,5.723037
"16",1031,"Coffee","Fires - Wildfires",1.389225,6.021773,5.103214,0.603276
"17",1033,"Colbert","Fires - Wildfires",5.847801,28.214321,23.910454,2.646443
"18",1035,"Conecuh","Fires - Wildfires",45.336486,334.014516,283.063139,24.820361
"19",1037,"Coosa","Fires - Wildfires",7.268522,37.640676,31.898952,3.385389
"20",1039,"Covington","Fires - Wildfires",16.972227,115.082152,97.527248,8.919908
"21",1041,"Crenshaw","Fires - Wildfires",0.554421,2.370317,2.008751,0.239529
"22",1043,"Cullman","Fires - Wildfires",6.625612,29.947089,25.378959,2.923065
"23",1045,"Dale","Fires - Wildfires",1.899055,10.647435,9.0232,0.91481
"24",1047,"Dallas","Fires - Wildfires",2.567458,12.937927,10.964353,1.182445
"25",1049,"DeKalb","Fires - Wildfires",4.93535,21.863617,18.528488,2.160753
"26",1051,"Elmore","Fires - Wildfires",4.131964,21.552532,18.264873,1.930289
"27",1053,"Escambia","Fires - Wildfires",35.633073,178.250735,151.05983,16.362216
"28",1055,"Etowah","Fires - Wildfires",1.598049,7.263599,6.1556,0.706524
"29",1057,"Fayette","Fires - Wildfires",5.22149,24.523767,20.78277,2.338025
"30",1059,"Franklin","Fires - Wildfires",2.844902,13.319518,11.287714,1.272287
"31",1061,"Geneva","Fires - Wildfires",3.574129,16.728046,14.176274,1.598257
"32",1063,"Greene","Fires - Wildfires",2.061611,10.570507,8.958044,0.956235
"33",1065,"Hale","Fires - Wildfires",0.304168,1.602026,1.357619,0.142678
"34",1067,"Henry","Fires - Wildfires",6.222187,32.974592,27.944546,2.926138
"35",1069,"Houston","Fires - Wildfires",0.933984,3.809313,3.228169,0.396656
"36",1071,"Jackson","Fires - Wildfires",1.394595,6.917923,5.862629,0.638181
"37",1073,"Jefferson","Fires - Wildfires",19.0108,95.768109,81.159487,8.754428
"38",1075,"Lamar","Fires - Wildfires",2.37037,10.841579,9.187769,1.050502
"39",1077,"Lauderdale","Fires - Wildfires",3.061235,14.04665,11.903916,1.358394
"40",1079,"Lawrence","Fires - Wildfires",2.498416,13.703594,11.613167,1.192224
"41",1081,"Lee","Fires - Wildfires",14.387759,73.000852,61.865154,6.64496
"42",1083,"Limestone","Fires - Wildfires",0.394147,1.725678,1.462509,0.171811
"43",1085,"Lowndes","Fires - Wildfires",0.913511,4.437992,3.760999,0.414541
"44",1087,"Macon","Fires - Wildfires",30.563292,157.716265,133.657994,14.214352
"45",1089,"Madison","Fires - Wildfires",0.09571,0.373309,0.31637,0.040006
"46",1091,"Marengo","Fires - Wildfires",2.330871,11.899359,10.084226,1.079212
"47",1093,"Marion","Fires - Wildfires",5.40211,25.277644,21.421624,2.415397
"48",1095,"Marshall","Fires - Wildfires",2.433943,11.390016,9.652589,1.088317
"49",1097,"Mobile","Fires - Wildfires",12.724668,56.544195,47.918671,5.57752
"50",1099,"Monroe","Fires - Wildfires",10.709856,53.803576,45.596203,4.926296
"51",1101,"Montgomery","Fires - Wildfires",2.325681,11.981044,10.153384,1.080849
"52",1103,"Morgan","Fires - Wildfires",2.8922,14.573531,12.350469,1.331998
"53",1105,"Perry","Fires - Wildfires",4.329631,21.964292,18.613886,1.999454
"54",1107,"Pickens","Fires - Wildfires",3.694064,19.261607,16.323363,1.725503
"55",1109,"Pike","Fires - Wildfires",5.477265,26.965089,22.851788,2.498882
"56",1111,"Randolph","Fires - Wildfires",4.13778,21.539343,18.253664,1.931399
"57",1113,"Russell","Fires - Wildfires",34.248211,185.460043,157.169694,16.253919
"58",1115,"St. Clair","Fires - Wildfires",9.422398,44.757756,37.930241,4.237875
"59",1117,"Shelby","Fires - Wildfires",5.286541,25.305979,21.44565,2.384974
"60",1119,"Sumter","Fires - Wildfires",3.690373,19.596228,16.606988,1.736973
"61",1121,"Talladega","Fires - Wildfires",8.082118,42.307244,35.853573,3.781226
"62",1123,"Tallapoosa","Fires - Wildfires",7.002781,37.533826,31.808261,3.308981
"63",1125,"Tuscaloosa","Fires - Wildfires",21.701165,111.047393,94.107973,10.057799
"64",1127,"Walker","Fires - Wildfires",9.427285,45.211563,38.314776,4.256161
"65",1129,"Washington","Fires - Wildfires",10.829394,53.188613,45.075146,4.935959
"66",1131,"Wilcox","Fires - Wildfires",8.602388,43.815156,37.131541,3.979333
"67",1133,"Winston","Fires - Wildfires",6.083067,30.878117,26.167905,2.80999
"68",2050,"Bethel","Fires - Wildfires",627.298121,6409.419115,5431.71143,410.165926
"69",2068,"Denali","Fires - Wildfires",55.243328,487.7035,413.30812,33.256631
"70",2070,"Dillingham","Fires - Wildfires",87.870469,775.74486,657.410965,52.898234
"71",2090,"Fairbanks North Star","Fires - Wildfires",470.723829,4152.677622,3519.217964,283.264831
"72",2122,"Kenai Peninsula","Fires - Wildfires",94.447998,766.49187,649.56938,54.344861
"73",2180,"Nome","Fires - Wildfires",214.899889,1696.046421,1437.327238,121.861449
"74",2185,"North Slope","Fires - Wildfires",4.513836,17.842158,15.12046,1.895839
"75",2188,"Northwest Arctic","Fires - Wildfires",29.695122,201.62825,170.871395,15.617059
"76",2240,"Southeast Fairbanks","Fires - Wildfires",245.563864,2112.74999,1790.46601,145.771091
"77",2290,"Yukon-Koyukuk","Fires - Wildfires",35642.438416,421111.2319,356873.9205,25430.54066
"78",4001,"Apache","Fires - Wildfires",15.118891,95.64155,81.052137,7.689265
"79",4003,"Cochise","Fires - Wildfires",530.813914,3034.034458,2571.215349,257.877914
"80",4005,"Coconino","Fires - Wildfires",1021.051665,8475.423353,7182.563734,594.565401
"81",4007,"Gila","Fires - Wildfires",549.571778,2890.386915,2449.48026,257.62608
"82",4009,"Graham","Fires - Wildfires",2430.908853,18670.062731,15822.086548,1359.239218
"83",4011,"Greenlee","Fires - Wildfires",57.563039,269.233672,228.164115,25.733231
"84",4012,"La Paz","Fires - Wildfires",0.936343,3.959793,3.355829,0.402895
"85",4013,"Maricopa","Fires - Wildfires",8.364318,33.410678,28.314414,3.525728
"86",4015,"Mohave","Fires - Wildfires",12.763843,56.912834,48.231316,5.601606
"87",4017,"Navajo","Fires - Wildfires",18.699482,152.892898,129.5704,10.801655
"88",4019,"Pima","Fires - Wildfires",427.507834,1988.79696,1685.42122,190.714221
"89",4021,"Pinal","Fires - Wildfires",5.408491,32.8616,27.848958,2.699727
"90",4023,"Santa Cruz","Fires - Wildfires",36.941887,163.396777,138.471725,16.164261
"91",4025,"Yavapai","Fires - Wildfires",425.944208,2051.171505,1738.280839,192.616433
"92",4027,"Yuma","Fires - Wildfires",16.260715,103.606135,87.801851,8.297728
"93",5001,"Arkansas","Fires - Wildfires",1.853353,8.774454,7.435964,0.832483
"94",5003,"Ashley","Fires - Wildfires",15.230838,75.167586,63.701322,6.955533
"95",5005,"Baxter","Fires - Wildfires",74.035312,575.112016,487.382963,41.639393
"96",5007,"Benton","Fires - Wildfires",5.562469,41.382356,35.069764,3.060213
"97",5009,"Boone","Fires - Wildfires",37.478366,285.998813,242.371848,20.88702
"98",5011,"Bradley","Fires - Wildfires",1.647147,7.903165,6.697559,0.743781
"99",5013,"Calhoun","Fires - Wildfires",3.283976,15.17804,12.862745,1.46125
"100",5015,"Carroll","Fires - Wildfires",13.043361,98.714209,83.656151,7.238598
"101",5019,"Clark","Fires - Wildfires",12.323455,57.09203,48.382987,5.488627
"102",5021,"Clay","Fires - Wildfires",6.807749,45.392083,38.467874,3.549219
"103",5023,"Cleburne","Fires - Wildfires",14.421848,102.832986,87.14659,7.76789
"104",5025,"Cleveland","Fires - Wildfires",4.150349,19.318996,16.372062,1.851908
"105",5027,"Columbia","Fires - Wildfires",0.411465,1.840398,1.559644,0.180805
"106",5029,"Conway","Fires - Wildfires",25.848701,138.24027,117.152789,12.202829
"107",5031,"Craighead","Fires - Wildfires",1.454663,9.522871,8.070276,0.7518
"108",5033,"Crawford","Fires - Wildfires",45.67628,348.237664,295.116632,25.443912
"109",5035,"Crittenden","Fires - Wildfires",1.550814,11.051811,9.365957,0.835075
"110",5037,"Cross","Fires - Wildfires",0.412115,2.179523,1.847042,0.193644
"111",5039,"Dallas","Fires - Wildfires",3.465721,15.809443,13.397717,1.534368
"112",5043,"Drew","Fires - Wildfires",3.202036,15.01683,12.726144,1.432959
"113",5045,"Faulkner","Fires - Wildfires",8.370235,45.473114,38.536621,3.977939
"114",5047,"Franklin","Fires - Wildfires",13.012615,91.448763,77.498877,6.958964
"115",5049,"Fulton","Fires - Wildfires",48.847975,359.627351,304.768876,26.733
"116",5051,"Garland","Fires - Wildfires",9.046142,49.584017,42.020292,4.31553
"117",5053,"Grant","Fires - Wildfires",3.400202,15.580795,13.203965,1.507933
"118",5057,"Hempstead","Fires - Wildfires",0.702653,3.543415,3.002837,0.323691
"119",5059,"Hot Spring","Fires - Wildfires",13.900215,74.527483,63.158756,6.569102
"120",5061,"Howard","Fires - Wildfires",5.824639,31.704508,26.868164,2.770416
"121",5063,"Independence","Fires - Wildfires",39.891685,299.586121,253.886445,22.051827
"122",5065,"Izard","Fires - Wildfires",81.000832,615.029422,521.211255,45.027157
"123",5067,"Jackson","Fires - Wildfires",5.227553,27.610072,23.398354,2.454919
"124",5069,"Jefferson","Fires - Wildfires",3.897507,18.267669,15.481063,1.743768
"125",5071,"Johnson","Fires - Wildfires",94.553205,588.860842,499.034654,47.74265
"126",5073,"Lafayette","Fires - Wildfires",0.436344,1.780427,1.508863,0.185368
"127",5075,"Lawrence","Fires - Wildfires",18.099766,129.431923,109.688037,9.762855
"128",5079,"Lincoln","Fires - Wildfires",0.053312,0.249936,0.211776,0.023853
"129",5081,"Little River","Fires - Wildfires",2.814629,12.457619,10.557269,1.231874
"130",5083,"Logan","Fires - Wildfires",10.297979,53.851967,45.637218,4.815964
"131",5085,"Lonoke","Fires - Wildfires",4.281622,24.483632,20.748871,2.08047
"132",5087,"Madison","Fires - Wildfires",15.257039,112.535069,95.368671,8.357589
"133",5089,"Marion","Fires - Wildfires",9.712837,74.403354,63.053683,5.423714
"134",5091,"Miller","Fires - Wildfires",3.691795,19.783977,16.765912,1.744287
"135",5097,"Montgomery","Fires - Wildfires",1.973773,10.820643,9.170048,0.941678
"136",5099,"Nevada","Fires - Wildfires",5.03079,23.202971,19.663442,2.236721
"137",5101,"Newton","Fires - Wildfires",112.28105,873.783615,740.494712,63.208563
"138",5103,"Ouachita","Fires - Wildfires",1.391838,6.402353,5.425533,0.61813
"139",5105,"Perry","Fires - Wildfires",33.780301,179.875522,152.436939,15.918064
"140",5107,"Phillips","Fires - Wildfires",0.769227,3.644326,3.088404,0.34561
"141",5109,"Pike","Fires - Wildfires",0.70094,3.181286,2.695982,0.309729
"142",5113,"Polk","Fires - Wildfires",14.336951,78.683758,66.681087,6.843212
"143",5115,"Pope","Fires - Wildfires",147.037472,925.987193,784.734698,74.626682
"144",5117,"Prairie","Fires - Wildfires",3.663611,14.289464,12.1097,1.531565
"145",5119,"Pulaski","Fires - Wildfires",4.624874,23.857279,20.218004,2.150546
"146",5121,"Randolph","Fires - Wildfires",17.362594,129.912348,110.095204,9.58
"147",5123,"St. Francis","Fires - Wildfires",2.032099,12.635036,10.707649,1.025296
"148",5125,"Saline","Fires - Wildfires",19.479065,100.031604,84.772362,9.041058
"149",5127,"Scott","Fires - Wildfires",8.255044,44.272858,37.51941,3.901735
"150",5129,"Searcy","Fires - Wildfires",214.724896,1570.929911,1331.296494,117.143139
"151",5131,"Sebastian","Fires - Wildfires",13.720297,74.66809,63.278048,6.525337
"152",5133,"Sevier","Fires - Wildfires",1.090714,5.120824,4.339679,0.488324
"153",5135,"Sharp","Fires - Wildfires",71.797673,541.538569,458.930798,39.776358
"154",5137,"Stone","Fires - Wildfires",51.456565,390.921061,331.288956,28.612048
"155",5139,"Union","Fires - Wildfires",3.887828,18.141229,15.373886,1.736401
"156",5141,"Van Buren","Fires - Wildfires",17.509316,128.351156,108.772029,9.561627
"157",5143,"Washington","Fires - Wildfires",19.234198,149.28933,126.516357,10.813208
"158",5145,"White","Fires - Wildfires",19.247392,111.753416,94.706206,9.415656
"159",5147,"Woodruff","Fires - Wildfires",0.279227,1.282778,1.087108,0.123964
"160",5149,"Yell","Fires - Wildfires",53.290495,274.524104,232.647621,24.766676
"161",6001,"Alameda","Fires - Wildfires",16.535049,131.621911,111.543721,9.418202
"162",6003,"Alpine","Fires - Wildfires",2046.753057,18782.452479,15917.331891,1258.771714
"163",6005,"Amador","Fires - Wildfires",21.018822,159.698927,135.338089,11.688049
"164",6007,"Butte","Fires - Wildfires",386.720972,2194.685051,1859.90228,187.287521
"165",6009,"Calaveras","Fires - Wildfires",32.718973,201.881549,171.085824,16.450229
"166",6011,"Colusa","Fires - Wildfires",20.964503,131.462448,111.408631,10.619111
"167",6013,"Contra Costa","Fires - Wildfires",1.302676,7.709904,6.533625,0.642649
"168",6015,"Del Norte","Fires - Wildfires",899.016117,10967.723527,9294.68115,654.353969
"169",6017,"El Dorado","Fires - Wildfires",280.78358,2343.557602,1986.065164,163.982443
"170",6019,"Fresno","Fires - Wildfires",1299.017518,8507.187067,7209.479505,671.482153
"171",6021,"Glenn","Fires - Wildfires",7.881687,65.397919,55.421978,4.588586
"172",6023,"Humboldt","Fires - Wildfires",82.499855,889.248959,753.600658,55.672176
"173",6025,"Imperial","Fires - Wildfires",45.625156,313.510196,265.686706,24.13359
"174",6027,"Inyo","Fires - Wildfires",47.804759,459.616066,389.505075,30.181389
"175",6029,"Kern","Fires - Wildfires",245.59082,1322.283442,1120.578722,116.27061
"176",6031,"Kings","Fires - Wildfires",155.460652,641.758966,543.863419,66.311448
"177",6033,"Lake","Fires - Wildfires",113.783887,779.17811,660.320386,60.086404
"178",6035,"Lassen","Fires - Wildfires",102.633651,560.25284,474.790344,48.87638
"179",6037,"Los Angeles","Fires - Wildfires",638.028869,2749.736313,2330.284343,276.47611
"180",6039,"Madera","Fires - Wildfires",385.437311,2970.320791,2517.220674,215.89152
"181",6041,"Marin","Fires - Wildfires",0.37013,3.531435,2.992714,0.232694
"182",6043,"Mariposa","Fires - Wildfires",1667.38817,8994.149836,7622.16072,790.023318
"183",6045,"Mendocino","Fires - Wildfires",53.15251,285.134066,241.63875,25.125295
"184",6047,"Merced","Fires - Wildfires",58.263863,306.821661,260.018236,27.32654
"185",6049,"Modoc","Fires - Wildfires",398.849243,3282.84404,2782.071051,231.211996
"186",6051,"Mono","Fires - Wildfires",139.427366,1167.693276,989.570579,81.5759
"187",6053,"Monterey","Fires - Wildfires",226.006331,990.794324,839.65595,98.56071
"188",6055,"Napa","Fires - Wildfires",1699.745251,13405.868582,11360.905324,963.52572
"189",6057,"Nevada","Fires - Wildfires",356.332355,2270.641425,1924.272278,181.843834
"190",6059,"Orange","Fires - Wildfires",287.983529,1236.41043,1047.805296,124.614973
"191",6061,"Placer","Fires - Wildfires",47.033591,362.277456,307.014307,26.337537
"192",6063,"Plumas","Fires - Wildfires",567.241036,5260.24633,4457.835963,350.905766
"193",6065,"Riverside","Fires - Wildfires",412.401043,2070.090233,1754.313362,189.63244
"194",6067,"Sacramento","Fires - Wildfires",61.350936,249.476942,211.420899,26.02764
"195",6069,"San Benito","Fires - Wildfires",1.113671,4.632547,3.925865,0.476313
"196",6071,"San Bernardino","Fires - Wildfires",43.00143,241.592207,204.739239,20.733922
"197",6073,"San Diego","Fires - Wildfires",194.269119,882.841861,748.170941,85.884104
"198",6075,"San Francisco","Fires - Wildfires",0.543239,4.296032,3.640671,0.308377
"199",6077,"San Joaquin","Fires - Wildfires",22.502895,157.894978,133.809087,12.024874
"200",6079,"San Luis Obispo","Fires - Wildfires",95.753635,526.281632,446.001154,45.733567
"201",6081,"San Mateo","Fires - Wildfires",1.253619,8.815115,7.47037,0.670537
"202",6083,"Santa Barbara","Fires - Wildfires",1916.49181,11121.747781,9425.209425,937.313013
"203",6085,"Santa Clara","Fires - Wildfires",28.562567,218.273249,184.977378,15.929663
"204",6087,"Santa Cruz","Fires - Wildfires",78.210265,1029.545215,872.495704,59.740545
"205",6089,"Shasta","Fires - Wildfires",103.32358,705.67955,598.033294,54.493279
"206",6091,"Sierra","Fires - Wildfires",19.048533,164.313252,139.248505,11.323413
"207",6093,"Siskiyou","Fires - Wildfires",13500.728042,137142.77228,116222.68611,8797.706561
"208",6095,"Solano","Fires - Wildfires",237.387403,987.151132,836.568728,101.525582
"209",6097,"Sonoma","Fires - Wildfires",3612.770545,37814.8686,32046.4976,2395.898804
"210",6099,"Stanislaus","Fires - Wildfires",40.140624,195.877425,165.997538,18.247951
"211",6101,"Sutter","Fires - Wildfires",15.437782,97.969804,83.024979,7.863089
"212",6103,"Tehama","Fires - Wildfires",35.079395,205.336851,174.01418,17.222315
"213",6105,"Trinity","Fires - Wildfires",706.519704,4910.240356,4161.221229,375.786564
"214",6107,"Tulare","Fires - Wildfires",6590.229962,62628.06757,53074.63192,4133.363642
"215",6109,"Tuolumne","Fires - Wildfires",1360.183768,12809.644481,10855.630751,848.755469
"216",6111,"Ventura","Fires - Wildfires",5158.993572,25747.456294,21819.878731,2366.696334
"217",6113,"Yolo","Fires - Wildfires",29.003767,196.819507,166.795938,15.249079
"218",6115,"Yuba","Fires - Wildfires",64.314879,395.228153,334.939015,32.276259
"219",8001,"Adams","Fires - Wildfires",4.041803,25.385931,21.513039,2.048427
"220",8003,"Alamosa","Fires - Wildfires",0.133219,0.533611,0.452229,0.056211
"221",8005,"Arapahoe","Fires - Wildfires",6.253044,51.420203,43.57561,3.622759
"222",8007,"Archuleta","Fires - Wildfires",15.789623,134.087049,113.633142,9.307161
"223",8009,"Baca","Fires - Wildfires",0.233593,0.917994,0.777979,0.097891
"224",8013,"Boulder","Fires - Wildfires",11.21397,81.099026,68.727198,6.08201
"225",8015,"Chaffee","Fires - Wildfires",0.036679,0.302629,0.256347,0.021144
"226",8017,"Cheyenne","Fires - Wildfires",5e-06,4e-05,3.5e-05,0
"227",8019,"Clear Creek","Fires - Wildfires",0.612797,3.850643,3.263238,0.310687
"228",8021,"Conejos","Fires - Wildfires",3.297375,25.821701,21.882776,1.862271
"229",8023,"Costilla","Fires - Wildfires",0.00782,0.031651,0.026826,0.003314
"230",8025,"Crowley","Fires - Wildfires",0.00776,0.036886,0.031243,0.003482
"231",8027,"Custer","Fires - Wildfires",0.348425,1.979516,1.677523,0.168793
"232",8029,"Delta","Fires - Wildfires",3.607884,32.255221,27.334784,2.186899
"233",8031,"Denver","Fires - Wildfires",0.008746,0.07277,0.061655,0.005089
"234",8033,"Dolores","Fires - Wildfires",40.637817,333.508796,282.634569,23.521357
"235",8035,"Douglas","Fires - Wildfires",11.066856,98.148008,83.176221,6.678502
"236",8037,"Eagle","Fires - Wildfires",103.453617,847.522523,718.239248,59.823001
"237",8039,"Elbert","Fires - Wildfires",0.25913,1.06345,0.901374,0.110173
"238",8041,"El Paso","Fires - Wildfires",55.597384,447.783825,379.476888,31.86212
"239",8043,"Fremont","Fires - Wildfires",2.065062,15.182928,12.866661,1.129116
"240",8045,"Garfield","Fires - Wildfires",34.7983,233.114808,197.554553,18.182497
"241",8047,"Gilpin","Fires - Wildfires",3.803961,30.354658,25.724272,2.169447
"242",8049,"Grand","Fires - Wildfires",9.369322,77.861408,65.984143,5.459138
"243",8051,"Gunnison","Fires - Wildfires",5.908113,57.042111,48.340755,3.738953
"244",8053,"Hinsdale","Fires - Wildfires",0.105255,0.466278,0.395138,0.046088
"245",8055,"Huerfano","Fires - Wildfires",0.899785,7.478765,6.337959,0.524316
"246",8057,"Jackson","Fires - Wildfires",27.088254,239.130266,202.652726,16.306699
"247",8059,"Jefferson","Fires - Wildfires",3.392396,25.743733,21.815835,1.884438
"248",8061,"Kiowa","Fires - Wildfires",0.155269,1.0869,0.921097,0.082874
"249",8063,"Kit Carson","Fires - Wildfires",0.002558,0.010101,0.008559,0.001073
"250",8065,"Lake","Fires - Wildfires",0.108337,0.875443,0.741819,0.062172
"251",8067,"La Plata","Fires - Wildfires",18.71169,154.141255,130.627705,10.851356
"252",8069,"Larimer","Fires - Wildfires",52.094384,407.244894,345.122335,29.394678
"253",8071,"Las Animas","Fires - Wildfires",50.671074,315.172925,267.095719,25.570436
"254",8073,"Lincoln","Fires - Wildfires",0.027767,0.109445,0.092739,0.011644
"255",8075,"Logan","Fires - Wildfires",90.459627,692.467274,586.836548,50.494816
"256",8077,"Mesa","Fires - Wildfires",30.301852,224.614859,190.350931,16.639852
"257",8079,"Mineral","Fires - Wildfires",0.093001,0.446127,0.378081,0.041986
"258",8081,"Moffat","Fires - Wildfires",210.47429,1168.720281,990.440624,100.970819
"259",8083,"Montezuma","Fires - Wildfires",16.289575,144.988953,122.87214,9.849953
"260",8085,"Montrose","Fires - Wildfires",2.203675,17.154659,14.537504,1.240573
"261",8087,"Morgan","Fires - Wildfires",8.609042,71.509185,60.600835,5.014758
"262",8089,"Otero","Fires - Wildfires",3.366042,27.921176,23.661719,1.9592
"263",8091,"Ouray","Fires - Wildfires",0.00064,0.004852,0.00409,0.00034
"264",8093,"Park","Fires - Wildfires",21.456564,147.306602,124.836132,11.344584
"265",8095,"Phillips","Fires - Wildfires",1.764092,6.988163,5.922167,0.741497
"266",8097,"Pitkin","Fires - Wildfires",0.037885,0.339779,0.287922,0.022984
"267",8099,"Prowers","Fires - Wildfires",0.806777,3.17096,2.687261,0.338172
"268",8101,"Pueblo","Fires - Wildfires",1.520469,12.600963,10.677934,0.884057
"269",8103,"Rio Blanco","Fires - Wildfires",244.53486,1341.792088,1137.111625,116.711085
"270",8105,"Rio Grande","Fires - Wildfires",3.631733,32.153705,27.248915,2.189725
"271",8107,"Routt","Fires - Wildfires",929.765223,8263.773328,7003.197808,561.794505
"272",8109,"Saguache","Fires - Wildfires",0.00583,0.030602,0.025918,0.002728
"273",8111,"San Juan","Fires - Wildfires",0.016486,0.14683,0.124414,0.00995
"274",8113,"San Miguel","Fires - Wildfires",14.195383,101.645428,86.139862,7.661659
"275",8115,"Sedgwick","Fires - Wildfires",0.215266,0.846158,0.71708,0.09022
"276",8117,"Summit","Fires - Wildfires",24.412615,208.293295,176.519659,14.42645
"277",8119,"Teller","Fires - Wildfires",0.175077,1.674481,1.419104,0.110149
"278",8121,"Washington","Fires - Wildfires",3.365717,25.403518,21.528444,1.865296
"279",8123,"Weld","Fires - Wildfires",15.902142,118.774361,100.655616,8.765653
"280",8125,"Yuma","Fires - Wildfires",3.436986,28.546607,24.192088,2.002039
"281",9001,"Fairfield","Fires - Wildfires",0.585591,4.113905,3.48637,0.313126
"282",9003,"Hartford","Fires - Wildfires",0.347437,1.974971,1.673733,0.168374
"283",9005,"Litchfield","Fires - Wildfires",6.364833,43.306317,36.700388,3.350662
"284",9007,"Middlesex","Fires - Wildfires",0.968409,6.692628,5.671882,0.513706
"285",9009,"New Haven","Fires - Wildfires",3.200678,20.05815,16.998196,1.620712
"286",9011,"New London","Fires - Wildfires",0.698511,4.539626,3.847141,0.359746
"287",9013,"Tolland","Fires - Wildfires",0.561865,3.16109,2.678857,0.271078
"288",9015,"Windham","Fires - Wildfires",0.866911,6.050307,5.127302,0.462078
"289",10005,"Sussex","Fires - Wildfires",0.894278,4.136306,3.505309,0.398046
"290",12001,"Alachua","Fires - Wildfires",11.112033,49.700123,42.119181,4.882985
"291",12003,"Baker","Fires - Wildfires",112.461081,571.778203,484.558272,51.983185
"292",12005,"Bay","Fires - Wildfires",4.390846,20.444224,17.325257,1.959104
"293",12007,"Bradford","Fires - Wildfires",7.483684,32.307668,27.379117,3.24424
"294",12009,"Brevard","Fires - Wildfires",195.493673,1345.664096,1140.393045,103.494992
"295",12011,"Broward","Fires - Wildfires",962.46693,4455.562048,3775.900746,428.544674
"296",12013,"Calhoun","Fires - Wildfires",3.197947,14.647848,12.413288,1.418152
"297",12015,"Charlotte","Fires - Wildfires",65.517544,380.378618,322.354258,32.049596
"298",12017,"Citrus","Fires - Wildfires",25.807194,178.674086,151.418021,13.701021
"299",12019,"Clay","Fires - Wildfires",16.297176,77.012604,65.264629,7.314892
"300",12021,"Collier","Fires - Wildfires",289.728754,1552.225284,1315.444707,136.879852
"301",12023,"Columbia","Fires - Wildfires",3.549777,16.357215,13.861823,1.578211
"302",12027,"DeSoto","Fires - Wildfires",11.677962,45.560871,38.61079,4.88245
"303",12029,"Dixie","Fires - Wildfires",2.837938,12.725901,10.784539,1.248241
"304",12031,"Duval","Fires - Wildfires",3.310893,25.181966,21.34135,1.842377
"305",12033,"Escambia","Fires - Wildfires",1.599627,7.237393,6.133488,0.706047
"306",12035,"Flagler","Fires - Wildfires",19.225957,116.711268,98.90811,9.594762
"307",12037,"Franklin","Fires - Wildfires",5.876321,36.834801,31.215815,2.975833
"308",12039,"Gadsden","Fires - Wildfires",3.316536,15.020793,12.729493,1.464545
"309",12041,"Gilchrist","Fires - Wildfires",1.560774,6.468732,5.481904,0.666724
"310",12043,"Glades","Fires - Wildfires",103.771458,469.425175,397.817582,45.796071
"311",12045,"Gulf","Fires - Wildfires",9.996595,110.823693,93.918108,6.860509
"312",12047,"Hamilton","Fires - Wildfires",4.635713,23.888764,20.244734,2.154634
"313",12049,"Hardee","Fires - Wildfires",4.09285,16.054757,13.605894,1.714421
"314",12051,"Hendry","Fires - Wildfires",21.507747,89.530677,75.873342,9.201803
"315",12053,"Hernando","Fires - Wildfires",33.751611,227.305206,192.630636,17.681218
"316",12055,"Highlands","Fires - Wildfires",17.787395,74.451235,63.094091,7.623166
"317",12057,"Hillsborough","Fires - Wildfires",6.163337,26.844522,22.749582,2.68115
"318",12059,"Holmes","Fires - Wildfires",1.617113,7.440071,6.304985,0.718298
"319",12061,"Indian River","Fires - Wildfires",11.920567,51.622896,43.748651,5.17473
"320",12063,"Jackson","Fires - Wildfires",3.756242,17.186724,14.564738,1.664827
"321",12065,"Jefferson","Fires - Wildfires",7.917118,35.513467,30.095817,3.482874
"322",12067,"Lafayette","Fires - Wildfires",1.77861,8.752683,7.417384,0.811408
"323",12069,"Lake","Fires - Wildfires",60.01473,374.307583,317.210149,30.323874
"324",12071,"Lee","Fires - Wildfires",7.543833,58.56989,49.635226,4.241664
"325",12073,"Leon","Fires - Wildfires",2.22477,10.102516,8.561505,0.983235
"326",12075,"Levy","Fires - Wildfires",14.73262,64.997875,55.083059,6.439692
"327",12077,"Liberty","Fires - Wildfires",2.000577,9.060895,7.678643,0.883372
"328",12079,"Madison","Fires - Wildfires",4.866153,22.773775,19.299679,2.175925
